date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2449,Taiwan,1375896000,12,2014,
2015-02-01,2449,Taiwan,1394730000,1,2015,
2015-03-01,2449,Taiwan,1246432000,2,2015,
2015-04-01,2449,Taiwan,1432370000,3,2015,
2015-05-01,2449,Taiwan,1441041000,4,2015,
2015-06-01,2449,Taiwan,1442593000,5,2015,
2015-07-01,2449,Taiwan,1461842000,6,2015,
2015-08-01,2449,Taiwan,1501070000,7,2015,
2015-09-01,2449,Taiwan,1451980000,8,2015,
2015-10-01,2449,Taiwan,1463497000,9,2015,
2015-11-01,2449,Taiwan,1456573000,10,2015,
2015-12-01,2449,Taiwan,1420621000,11,2015,
2016-01-01,2449,Taiwan,1415787000,12,2015,
2016-02-01,2449,Taiwan,1430191000,1,2016,
2016-03-01,2449,Taiwan,1358694000,2,2016,
2016-04-01,2449,Taiwan,1569471000,3,2016,
2016-05-01,2449,Taiwan,1600839000,4,2016,
2016-06-01,2449,Taiwan,1713740000,5,2016,
2016-07-01,2449,Taiwan,1742813000,6,2016,
2016-08-01,2449,Taiwan,1804099000,7,2016,
2016-09-01,2449,Taiwan,1821812000,8,2016,
2016-10-01,2449,Taiwan,1805464000,9,2016,
2016-11-01,2449,Taiwan,1801945000,10,2016,
2016-12-01,2449,Taiwan,1714253000,11,2016,
2017-01-01,2449,Taiwan,1718362000,12,2016,
2017-02-01,2449,Taiwan,1683460000,1,2017,
2017-03-01,2449,Taiwan,1510395000,2,2017,
2017-04-01,2449,Taiwan,1675008000,3,2017,
2017-05-01,2449,Taiwan,1572098000,4,2017,
2017-06-01,2449,Taiwan,1628242000,5,2017,
2017-07-01,2449,Taiwan,1642353000,6,2017,
2017-08-01,2449,Taiwan,1704235000,7,2017,
2017-09-01,2449,Taiwan,1722563000,8,2017,
2017-10-01,2449,Taiwan,1745938000,9,2017,
2017-11-01,2449,Taiwan,1702597000,10,2017,
2017-12-01,2449,Taiwan,1583439000,11,2017,
2018-01-01,2449,Taiwan,1516583000,12,2017,
2018-02-01,2449,Taiwan,1536711000,1,2018,
2018-03-01,2449,Taiwan,1406863000,2,2018,
2018-04-01,2449,Taiwan,1637216000,3,2018,
2018-05-01,2449,Taiwan,1610775000,4,2018,
2018-06-01,2449,Taiwan,1713295000,5,2018,
2018-07-01,2449,Taiwan,1716196000,6,2018,
2018-08-01,2449,Taiwan,1819182000,7,2018,
2018-09-01,2449,Taiwan,1884654000,8,2018,
2018-10-01,2449,Taiwan,1816647000,9,2018,
2018-11-01,2449,Taiwan,1805259000,10,2018,
2018-12-01,2449,Taiwan,1922683000,11,2018,
2019-01-01,2449,Taiwan,1945886000,12,2018,
