date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2324,Taiwan,82922079000,12,2014,
2015-02-01,2324,Taiwan,68738070000,1,2015,
2015-03-01,2324,Taiwan,54610335000,2,2015,
2015-04-01,2324,Taiwan,74956190000,3,2015,
2015-05-01,2324,Taiwan,61634402000,4,2015,
2015-06-01,2324,Taiwan,64545385000,5,2015,
2015-07-01,2324,Taiwan,72678618000,6,2015,
2015-08-01,2324,Taiwan,60127150000,7,2015,
2015-09-01,2324,Taiwan,64225273000,8,2015,
2015-10-01,2324,Taiwan,91546877000,9,2015,
2015-11-01,2324,Taiwan,73096725000,10,2015,
2015-12-01,2324,Taiwan,77892602000,11,2015,
2016-01-01,2324,Taiwan,83172851000,12,2015,
2016-02-01,2324,Taiwan,56082579000,1,2016,
2016-03-01,2324,Taiwan,50979213000,2,2016,
2016-04-01,2324,Taiwan,69583522000,3,2016,
2016-05-01,2324,Taiwan,46306264000,4,2016,
2016-06-01,2324,Taiwan,56708205000,5,2016,
2016-07-01,2324,Taiwan,69904440000,6,2016,
2016-08-01,2324,Taiwan,56938914000,7,2016,
2016-09-01,2324,Taiwan,64598508000,8,2016,
2016-10-01,2324,Taiwan,76347414000,9,2016,
2016-11-01,2324,Taiwan,76880430000,10,2016,
2016-12-01,2324,Taiwan,70812709000,11,2016,
2017-01-01,2324,Taiwan,71669284000,12,2016,
2017-02-01,2324,Taiwan,51279187000,1,2017,
2017-03-01,2324,Taiwan,57033732000,2,2017,
2017-04-01,2324,Taiwan,79114990000,3,2017,
2017-05-01,2324,Taiwan,61033426000,4,2017,
2017-06-01,2324,Taiwan,70121281000,5,2017,
2017-07-01,2324,Taiwan,82605747000,6,2017,
2017-08-01,2324,Taiwan,70523412000,7,2017,
2017-09-01,2324,Taiwan,78540314000,8,2017,
2017-10-01,2324,Taiwan,82534867000,9,2017,
2017-11-01,2324,Taiwan,86183599000,10,2017,
2017-12-01,2324,Taiwan,93899540000,11,2017,
2018-01-01,2324,Taiwan,74778216000,12,2017,
2018-02-01,2324,Taiwan,59794654000,1,2018,
2018-03-01,2324,Taiwan,57941906000,2,2018,
2018-04-01,2324,Taiwan,78363795000,3,2018,
2018-05-01,2324,Taiwan,69411149000,4,2018,
2018-06-01,2324,Taiwan,79359639000,5,2018,
2018-07-01,2324,Taiwan,89107230000,6,2018,
2018-08-01,2324,Taiwan,80466155000,7,2018,
2018-09-01,2324,Taiwan,82941074000,8,2018,
2018-10-01,2324,Taiwan,89990759000,9,2018,
2018-11-01,2324,Taiwan,99149818000,10,2018,
2018-12-01,2324,Taiwan,95450756000,11,2018,
2019-01-01,2324,Taiwan,85702608000,12,2018,
2019-02-01,2324,Taiwan,70122332000,1,2019,
2019-03-01,2324,Taiwan,54351462000,2,2019,
2019-04-01,2324,Taiwan,86125640000,3,2019,
2019-05-01,2324,Taiwan,81821066000,4,2019,
2019-06-01,2324,Taiwan,84599086000,5,2019,
2019-07-01,2324,Taiwan,85978823000,6,2019,
2019-08-01,2324,Taiwan,78508246000,7,2019,
2019-09-01,2324,Taiwan,74609805000,8,2019,
2019-10-01,2324,Taiwan,96806861000,9,2019,
2019-11-01,2324,Taiwan,98916490000,10,2019,
2019-12-01,2324,Taiwan,86464827000,11,2019,
2020-01-01,2324,Taiwan,82135263000,12,2019,
2020-02-01,2324,Taiwan,61766224000,1,2020,
2020-03-01,2324,Taiwan,39510198000,2,2020,
2020-04-01,2324,Taiwan,80770843000,3,2020,
2020-05-01,2324,Taiwan,94304826000,4,2020,
2020-06-01,2324,Taiwan,87650410000,5,2020,
2020-07-01,2324,Taiwan,81698189000,6,2020,
2020-08-01,2324,Taiwan,89771191000,7,2020,
2020-09-01,2324,Taiwan,83952978000,8,2020,
2020-10-01,2324,Taiwan,95517314000,9,2020,
2020-11-01,2324,Taiwan,112734561000,10,2020,
2020-12-01,2324,Taiwan,106871487000,11,2020,
2021-01-01,2324,Taiwan,114381030000,12,2020,
2021-02-01,2324,Taiwan,91177558000,1,2021,
2021-03-01,2324,Taiwan,70665916000,2,2021,
2021-04-01,2324,Taiwan,108148060000,3,2021,
2021-05-01,2324,Taiwan,89350327000,4,2021,
2021-06-01,2324,Taiwan,80201551000,5,2021,
2021-07-01,2324,Taiwan,91440133000,6,2021,
2021-08-01,2324,Taiwan,107988216000,7,2021,
2021-09-01,2324,Taiwan,102386413000,8,2021,
2021-10-01,2324,Taiwan,126488573000,9,2021,
2021-11-01,2324,Taiwan,116834681000,10,2021,
2021-12-01,2324,Taiwan,123291570000,11,2021,
2022-01-01,2324,Taiwan,127709100000,12,2021,
2022-02-01,2324,Taiwan,82650402000,1,2022,
2022-03-01,2324,Taiwan,82443683000,2,2022,
2022-04-01,2324,Taiwan,102763594000,3,2022,
2022-05-01,2324,Taiwan,53921071000,4,2022,
