date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2912,Taiwan,17450739000,12,2014,
2015-02-01,2912,Taiwan,16036231000,1,2015,
2015-03-01,2912,Taiwan,16042425000,2,2015,
2015-04-01,2912,Taiwan,16170017000,3,2015,
2015-05-01,2912,Taiwan,16269421000,4,2015,
2015-06-01,2912,Taiwan,17398886000,5,2015,
2015-07-01,2912,Taiwan,17722925000,6,2015,
2015-08-01,2912,Taiwan,17729484000,7,2015,
2015-09-01,2912,Taiwan,18118331000,8,2015,
2015-10-01,2912,Taiwan,17577956000,9,2015,
2015-11-01,2912,Taiwan,17807863000,10,2015,
2015-12-01,2912,Taiwan,16753356000,11,2015,
2016-01-01,2912,Taiwan,17869444000,12,2015,
2016-02-01,2912,Taiwan,17381327000,1,2016,
2016-03-01,2912,Taiwan,16827871000,2,2016,
2016-04-01,2912,Taiwan,17300970000,3,2016,
2016-05-01,2912,Taiwan,17437492000,4,2016,
2016-06-01,2912,Taiwan,18521233000,5,2016,
2016-07-01,2912,Taiwan,18272722000,6,2016,
2016-08-01,2912,Taiwan,18969904000,7,2016,
2016-09-01,2912,Taiwan,18630112000,8,2016,
2016-10-01,2912,Taiwan,18104336000,9,2016,
2016-11-01,2912,Taiwan,18584640000,10,2016,
2016-12-01,2912,Taiwan,17313226000,11,2016,
2017-01-01,2912,Taiwan,18005530000,12,2016,
2017-02-01,2912,Taiwan,19042184000,1,2017,
2017-03-01,2912,Taiwan,16149951000,2,2017,
2017-04-01,2912,Taiwan,17818002000,3,2017,
2017-05-01,2912,Taiwan,17806040000,4,2017,
2017-06-01,2912,Taiwan,18914378000,5,2017,
2017-07-01,2912,Taiwan,18460703000,6,2017,
2017-08-01,2912,Taiwan,18843001000,7,2017,
2017-09-01,2912,Taiwan,19590713000,8,2017,
2017-10-01,2912,Taiwan,18849741000,9,2017,
2017-11-01,2912,Taiwan,18763135000,10,2017,
2017-12-01,2912,Taiwan,17654409000,11,2017,
2018-01-01,2912,Taiwan,19251429000,12,2017,
2018-02-01,2912,Taiwan,19553249000,1,2018,
2018-03-01,2912,Taiwan,19218909000,2,2018,
2018-04-01,2912,Taiwan,20175588000,3,2018,
2018-05-01,2912,Taiwan,19706059000,4,2018,
2018-06-01,2912,Taiwan,21056504000,5,2018,
2018-07-01,2912,Taiwan,20466943000,6,2018,
2018-08-01,2912,Taiwan,21075770000,7,2018,
2018-09-01,2912,Taiwan,21155159000,8,2018,
2018-10-01,2912,Taiwan,20772942000,9,2018,
2018-11-01,2912,Taiwan,20382882000,10,2018,
2018-12-01,2912,Taiwan,19942326000,11,2018,
2019-01-01,2912,Taiwan,21404975000,12,2018,
2019-02-01,2912,Taiwan,20923655000,1,2019,
2019-03-01,2912,Taiwan,19454060000,2,2019,
2019-04-01,2912,Taiwan,20707681000,3,2019,
2019-05-01,2912,Taiwan,20686276000,4,2019,
2019-06-01,2912,Taiwan,21688271000,5,2019,
2019-07-01,2912,Taiwan,21573376000,6,2019,
2019-08-01,2912,Taiwan,22385560000,7,2019,
2019-09-01,2912,Taiwan,22162649000,8,2019,
2019-10-01,2912,Taiwan,21540458000,9,2019,
2019-11-01,2912,Taiwan,21770429000,10,2019,
2019-12-01,2912,Taiwan,20770851000,11,2019,
2020-01-01,2912,Taiwan,22235642000,12,2019,
2020-02-01,2912,Taiwan,22704519000,1,2020,
2020-03-01,2912,Taiwan,19797798000,2,2020,
2020-04-01,2912,Taiwan,20547431000,3,2020,
2020-05-01,2912,Taiwan,18938810000,4,2020,
2020-06-01,2912,Taiwan,20873614000,5,2020,
2020-07-01,2912,Taiwan,21680106000,6,2020,
2020-08-01,2912,Taiwan,23060586000,7,2020,
2020-09-01,2912,Taiwan,22637009000,8,2020,
2020-10-01,2912,Taiwan,22106331000,9,2020,
2020-11-01,2912,Taiwan,21671912000,10,2020,
2020-12-01,2912,Taiwan,21687275000,11,2020,
2021-01-01,2912,Taiwan,22750749000,12,2020,
2021-02-01,2912,Taiwan,22193730000,1,2021,
2021-03-01,2912,Taiwan,20724048000,2,2021,
2021-04-01,2912,Taiwan,22135425000,3,2021,
2021-05-01,2912,Taiwan,21189179000,4,2021,
2021-06-01,2912,Taiwan,22082804000,5,2021,
2021-07-01,2912,Taiwan,20321411000,6,2021,
2021-08-01,2912,Taiwan,21957391000,7,2021,
2021-09-01,2912,Taiwan,21578954000,8,2021,
2021-10-01,2912,Taiwan,21907818000,9,2021,
2021-11-01,2912,Taiwan,22627169000,10,2021,
2021-12-01,2912,Taiwan,22545901000,11,2021,
2022-01-01,2912,Taiwan,23462796000,12,2021,
2022-02-01,2912,Taiwan,23694774000,1,2022,
2022-03-01,2912,Taiwan,20832985000,2,2022,
2022-04-01,2912,Taiwan,23208930000,3,2022,
2022-05-01,2912,Taiwan,23338005000,4,2022,
2022-06-01,2912,Taiwan,23772900000,5,2022,
2022-07-01,2912,Taiwan,23950195000,6,2022,
2022-08-01,2912,Taiwan,25537871000,7,2022,
2022-09-01,2912,Taiwan,25652734000,8,2022,
2022-10-01,2912,Taiwan,24656273000,9,2022,
2022-11-01,2912,Taiwan,24787065000,10,2022,
2022-12-01,2912,Taiwan,24815749000,11,2022,
2023-01-01,2912,Taiwan,25994528000,12,2022,
2023-02-01,2912,Taiwan,26613848000,1,2023,
2023-03-01,2912,Taiwan,23131927000,2,2023,
2023-04-01,2912,Taiwan,25728433000,3,2023,
2023-05-01,2912,Taiwan,24881454000,4,2023,
2023-06-01,2912,Taiwan,26528724000,5,2023,
2023-07-01,2912,Taiwan,26176157000,6,2023,
2023-08-01,2912,Taiwan,27901261000,7,2023,
2023-09-01,2912,Taiwan,27510169000,8,2023,
2023-10-01,2912,Taiwan,27120033000,9,2023,
2023-11-01,2912,Taiwan,26942620000,10,2023,
2023-12-01,2912,Taiwan,26870426000,11,2023,
2024-01-01,2912,Taiwan,27530045000,12,2023,
2024-02-01,2912,Taiwan,27892872000,1,2024,
2024-03-01,2912,Taiwan,25916306000,2,2024,
2024-04-01,2912,Taiwan,27261605000,3,2024,
2024-05-01,2912,Taiwan,26821771000,4,2024,
2024-06-01,2912,Taiwan,28190514000,5,2024,
2024-07-01,2912,Taiwan,27828761000,6,2024,
2024-08-01,2912,Taiwan,29596830000,7,2024,
2024-09-01,2912,Taiwan,29562929000,8,2024,
2024-10-01,2912,Taiwan,28721242000,9,2024,
2024-11-01,2912,Taiwan,28620789000,10,2024,
2024-12-01,2912,Taiwan,28374722000,11,2024,
2025-01-01,2912,Taiwan,29143942000,12,2024,
2025-02-01,2912,Taiwan,30573457000,1,2025,
2025-03-01,2912,Taiwan,25704701000,2,2025,
2025-04-01,2912,Taiwan,28363161000,3,2025,
2025-05-01,2912,Taiwan,28521079000,4,2025,
2025-06-01,2912,Taiwan,30058109000,5,2025,
2025-07-01,2912,Taiwan,28800511000,6,2025,
2025-08-01,2912,Taiwan,29683217000,7,2025,
2025-09-01,2912,Taiwan,30077681000,8,2025,
2025-10-01,2912,Taiwan,29168113000,9,2025,
2025-11-01,2912,Taiwan,29905931000,10,2025,
2025-12-01,2912,Taiwan,29361772000,11,2025,
