date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2885,Taiwan,3756556000,12,2014,
2015-02-01,2885,Taiwan,4776836000,1,2015,
2015-03-01,2885,Taiwan,4111198000,2,2015,
2015-04-01,2885,Taiwan,5425116000,3,2015,
2015-05-01,2885,Taiwan,4732656000,4,2015,
2015-06-01,2885,Taiwan,5374653000,5,2015,
2015-07-01,2885,Taiwan,6655200000,6,2015,
2015-08-01,2885,Taiwan,7456802000,7,2015,
2015-09-01,2885,Taiwan,4743757000,8,2015,
2015-10-01,2885,Taiwan,6458319000,9,2015,
2015-11-01,2885,Taiwan,6554090000,10,2015,
2015-12-01,2885,Taiwan,6383063000,11,2015,
2016-01-01,2885,Taiwan,7298973000,12,2015,
2016-02-01,2885,Taiwan,6682321000,1,2016,
2016-03-01,2885,Taiwan,3976725000,2,2016,
2016-04-01,2885,Taiwan,5965937000,3,2016,
2016-05-01,2885,Taiwan,5323719000,4,2016,
2016-06-01,2885,Taiwan,5886594000,5,2016,
2016-07-01,2885,Taiwan,6985644000,6,2016,
2016-08-01,2885,Taiwan,6809967000,7,2016,
2016-09-01,2885,Taiwan,8331877000,8,2016,
2016-10-01,2885,Taiwan,8028403000,9,2016,
2016-11-01,2885,Taiwan,8645124000,10,2016,
2016-12-01,2885,Taiwan,8787449000,11,2016,
2017-01-01,2885,Taiwan,8538386000,12,2016,
2017-02-01,2885,Taiwan,6846741000,1,2017,
2017-03-01,2885,Taiwan,4905589000,2,2017,
2017-04-01,2885,Taiwan,5795730000,3,2017,
2017-05-01,2885,Taiwan,5724533000,4,2017,
2017-06-01,2885,Taiwan,7009746000,5,2017,
2017-07-01,2885,Taiwan,7961004000,6,2017,
2017-08-01,2885,Taiwan,8642673000,7,2017,
2017-09-01,2885,Taiwan,8591408000,8,2017,
2017-10-01,2885,Taiwan,9671606000,9,2017,
2017-11-01,2885,Taiwan,9033119000,10,2017,
2017-12-01,2885,Taiwan,10012630000,11,2017,
2018-01-01,2885,Taiwan,9863950000,12,2017,
2018-02-01,2885,Taiwan,9448229000,1,2018,
2018-03-01,2885,Taiwan,7143323000,2,2018,
2018-04-01,2885,Taiwan,7532872000,3,2018,
2018-05-01,2885,Taiwan,8544705000,4,2018,
2018-06-01,2885,Taiwan,8628877000,5,2018,
2018-07-01,2885,Taiwan,8750704000,6,2018,
2018-08-01,2885,Taiwan,8642561000,7,2018,
2018-09-01,2885,Taiwan,8659047000,8,2018,
2018-10-01,2885,Taiwan,8069456000,9,2018,
2018-11-01,2885,Taiwan,8455132000,10,2018,
2018-12-01,2885,Taiwan,9083812000,11,2018,
2019-01-01,2885,Taiwan,8390762000,12,2018,
2019-02-01,2885,Taiwan,9610233000,1,2019,
2019-03-01,2885,Taiwan,7245373000,2,2019,
2019-04-01,2885,Taiwan,8159465000,3,2019,
2019-05-01,2885,Taiwan,8688309000,4,2019,
2019-06-01,2885,Taiwan,8466627000,5,2019,
2019-07-01,2885,Taiwan,7603175000,6,2019,
2019-08-01,2885,Taiwan,9976930000,7,2019,
2019-09-01,2885,Taiwan,9361347000,8,2019,
2019-10-01,2885,Taiwan,8620518000,9,2019,
2019-11-01,2885,Taiwan,9080710000,10,2019,
