date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-02-01,6515,Taiwan,58049000,1,2015,
2015-03-01,6515,Taiwan,67566000,2,2015,
2015-04-01,6515,Taiwan,84468000,3,2015,
2015-05-01,6515,Taiwan,94403000,4,2015,
2015-06-01,6515,Taiwan,136953000,5,2015,
2015-07-01,6515,Taiwan,116313000,6,2015,
2019-09-01,6515,Taiwan,267824000,8,2019,
2019-10-01,6515,Taiwan,208328000,9,2019,
2019-11-01,6515,Taiwan,270888000,10,2019,
2019-12-01,6515,Taiwan,241154000,11,2019,
2020-01-01,6515,Taiwan,179806000,12,2019,
2020-02-01,6515,Taiwan,186415000,1,2020,
2020-03-01,6515,Taiwan,138078000,2,2020,
2020-04-01,6515,Taiwan,274375000,3,2020,
2020-05-01,6515,Taiwan,296364000,4,2020,
2020-06-01,6515,Taiwan,307914000,5,2020,
2020-07-01,6515,Taiwan,257634000,6,2020,
2020-08-01,6515,Taiwan,331729000,7,2020,
2020-09-01,6515,Taiwan,279606000,8,2020,
2020-10-01,6515,Taiwan,215369000,9,2020,
2020-11-01,6515,Taiwan,240231000,10,2020,
2020-12-01,6515,Taiwan,208678000,11,2020,
2021-01-01,6515,Taiwan,173428000,12,2020,
2021-02-01,6515,Taiwan,199088000,1,2021,
2021-03-01,6515,Taiwan,143488000,2,2021,
2021-04-01,6515,Taiwan,203940000,3,2021,
2021-05-01,6515,Taiwan,185151000,4,2021,
2021-06-01,6515,Taiwan,217915000,5,2021,
2021-07-01,6515,Taiwan,238668000,6,2021,
2021-08-01,6515,Taiwan,231358000,7,2021,
2021-09-01,6515,Taiwan,278057000,8,2021,
2021-10-01,6515,Taiwan,245154000,9,2021,
2021-11-01,6515,Taiwan,329396000,10,2021,
2021-12-01,6515,Taiwan,338367000,11,2021,
2022-01-01,6515,Taiwan,276714000,12,2021,
2022-02-01,6515,Taiwan,314261000,1,2022,
2022-03-01,6515,Taiwan,230796000,2,2022,
2022-04-01,6515,Taiwan,255762000,3,2022,
2022-05-01,6515,Taiwan,224905000,4,2022,
2022-06-01,6515,Taiwan,272683000,5,2022,
2022-07-01,6515,Taiwan,559576000,6,2022,
2022-08-01,6515,Taiwan,423518000,7,2022,
2022-09-01,6515,Taiwan,507176000,8,2022,
2022-10-01,6515,Taiwan,624335000,9,2022,
2022-11-01,6515,Taiwan,566094000,10,2022,
2022-12-01,6515,Taiwan,665637000,11,2022,
2023-01-01,6515,Taiwan,477430000,12,2022,
2023-02-01,6515,Taiwan,426031000,1,2023,
2023-03-01,6515,Taiwan,320221000,2,2023,
2023-04-01,6515,Taiwan,261952000,3,2023,
2023-05-01,6515,Taiwan,246049000,4,2023,
2023-06-01,6515,Taiwan,390532000,5,2023,
2023-07-01,6515,Taiwan,380027000,6,2023,
2023-08-01,6515,Taiwan,264586000,7,2023,
2023-09-01,6515,Taiwan,342597000,8,2023,
2023-10-01,6515,Taiwan,377045000,9,2023,
2023-11-01,6515,Taiwan,256178000,10,2023,
2023-12-01,6515,Taiwan,244877000,11,2023,
2024-01-01,6515,Taiwan,171954000,12,2023,
2024-02-01,6515,Taiwan,367704000,1,2024,
2024-03-01,6515,Taiwan,312333000,2,2024,
2024-04-01,6515,Taiwan,393041000,3,2024,
2024-05-01,6515,Taiwan,469820000,4,2024,
2024-06-01,6515,Taiwan,355932000,5,2024,
2024-07-01,6515,Taiwan,429914000,6,2024,
2024-08-01,6515,Taiwan,593965000,7,2024,
2024-09-01,6515,Taiwan,625010000,8,2024,
2024-10-01,6515,Taiwan,711340000,9,2024,
2024-11-01,6515,Taiwan,648059000,10,2024,
2024-12-01,6515,Taiwan,435611000,11,2024,
2025-01-01,6515,Taiwan,455367000,12,2024,
2025-02-01,6515,Taiwan,668037000,1,2025,
2025-03-01,6515,Taiwan,907369000,2,2025,
2025-04-01,6515,Taiwan,721901000,3,2025,
2025-05-01,6515,Taiwan,657442000,4,2025,
2025-06-01,6515,Taiwan,488403000,5,2025,
2025-07-01,6515,Taiwan,376444000,6,2025,
2025-08-01,6515,Taiwan,626187000,7,2025,
2025-09-01,6515,Taiwan,511648000,8,2025,
2025-10-01,6515,Taiwan,666094000,9,2025,
2025-11-01,6515,Taiwan,680416000,10,2025,
2025-12-01,6515,Taiwan,625256000,11,2025,
