date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2360,Taiwan,962585000,12,2014,
2015-02-01,2360,Taiwan,687531000,1,2015,
2015-03-01,2360,Taiwan,501003000,2,2015,
2015-04-01,2360,Taiwan,735229000,3,2015,
2015-05-01,2360,Taiwan,801424000,4,2015,
2015-06-01,2360,Taiwan,1153569000,5,2015,
2015-07-01,2360,Taiwan,754493000,6,2015,
2015-08-01,2360,Taiwan,804721000,7,2015,
2015-09-01,2360,Taiwan,816896000,8,2015,
2015-10-01,2360,Taiwan,876441000,9,2015,
2015-11-01,2360,Taiwan,951386000,10,2015,
2015-12-01,2360,Taiwan,858668000,11,2015,
2016-01-01,2360,Taiwan,751004000,12,2015,
2016-02-01,2360,Taiwan,645426000,1,2016,
2016-03-01,2360,Taiwan,600991000,2,2016,
2016-04-01,2360,Taiwan,1363702000,3,2016,
2016-05-01,2360,Taiwan,767136000,4,2016,
2016-06-01,2360,Taiwan,968806000,5,2016,
2016-07-01,2360,Taiwan,946283000,6,2016,
2016-08-01,2360,Taiwan,1618294000,7,2016,
2016-09-01,2360,Taiwan,879918000,8,2016,
2016-10-01,2360,Taiwan,1058779000,9,2016,
2016-11-01,2360,Taiwan,806647000,10,2016,
2016-12-01,2360,Taiwan,1028365000,11,2016,
2017-01-01,2360,Taiwan,940022000,12,2016,
2017-02-01,2360,Taiwan,876270000,1,2017,
2017-03-01,2360,Taiwan,800439000,2,2017,
2017-04-01,2360,Taiwan,1098997000,3,2017,
2017-05-01,2360,Taiwan,950262000,4,2017,
2017-06-01,2360,Taiwan,866803000,5,2017,
2017-07-01,2360,Taiwan,1167256000,6,2017,
2017-08-01,2360,Taiwan,1156193000,7,2017,
2017-09-01,2360,Taiwan,1159084000,8,2017,
2017-10-01,2360,Taiwan,1611283000,9,2017,
2017-11-01,2360,Taiwan,1566241000,10,2017,
2017-12-01,2360,Taiwan,2449260000,11,2017,
2018-01-01,2360,Taiwan,1199258000,12,2017,
2018-02-01,2360,Taiwan,1050853000,1,2018,
2018-03-01,2360,Taiwan,1126322000,2,2018,
2018-04-01,2360,Taiwan,1288979000,3,2018,
2018-05-01,2360,Taiwan,1327680000,4,2018,
2018-06-01,2360,Taiwan,2082159000,5,2018,
2018-07-01,2360,Taiwan,2221849000,6,2018,
2018-08-01,2360,Taiwan,1177336000,7,2018,
2018-09-01,2360,Taiwan,1259082000,8,2018,
2018-10-01,2360,Taiwan,1472696000,9,2018,
2018-11-01,2360,Taiwan,1484811000,10,2018,
2018-12-01,2360,Taiwan,1184824000,11,2018,
2019-01-01,2360,Taiwan,1254537000,12,2018,
2019-02-01,2360,Taiwan,960956000,1,2019,
2019-03-01,2360,Taiwan,801500000,2,2019,
2019-04-01,2360,Taiwan,979940000,3,2019,
2019-05-01,2360,Taiwan,1069364000,4,2019,
2019-06-01,2360,Taiwan,1042845000,5,2019,
2019-07-01,2360,Taiwan,1169040000,6,2019,
2019-08-01,2360,Taiwan,1059904000,7,2019,
2019-09-01,2360,Taiwan,1213182000,8,2019,
