date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,1802,Taiwan,3766531000,12,2014,
2015-02-01,1802,Taiwan,3647383000,1,2015,
2015-03-01,1802,Taiwan,1999054000,2,2015,
2015-04-01,1802,Taiwan,3393482000,3,2015,
2015-05-01,1802,Taiwan,3427661000,4,2015,
2015-06-01,1802,Taiwan,3322038000,5,2015,
2015-07-01,1802,Taiwan,3293549000,6,2015,
2015-08-01,1802,Taiwan,3589671000,7,2015,
2015-09-01,1802,Taiwan,3450116000,8,2015,
2015-10-01,1802,Taiwan,3599170000,9,2015,
2015-11-01,1802,Taiwan,3816704000,10,2015,
2015-12-01,1802,Taiwan,3785276000,11,2015,
2016-01-01,1802,Taiwan,4125260000,12,2015,
2016-02-01,1802,Taiwan,3491851000,1,2016,
2016-03-01,1802,Taiwan,2270783000,2,2016,
2016-04-01,1802,Taiwan,3788897000,3,2016,
2016-05-01,1802,Taiwan,3542376000,4,2016,
2016-06-01,1802,Taiwan,3669059000,5,2016,
2016-07-01,1802,Taiwan,3537211000,6,2016,
2016-08-01,1802,Taiwan,3658485000,7,2016,
2016-09-01,1802,Taiwan,4122106000,8,2016,
2016-10-01,1802,Taiwan,3642584000,9,2016,
2016-11-01,1802,Taiwan,3727379000,10,2016,
2016-12-01,1802,Taiwan,3861969000,11,2016,
2017-01-01,1802,Taiwan,3915177000,12,2016,
2017-02-01,1802,Taiwan,2888450000,1,2017,
2017-03-01,1802,Taiwan,3165036000,2,2017,
2017-04-01,1802,Taiwan,3640683000,3,2017,
2017-05-01,1802,Taiwan,3602240000,4,2017,
2017-06-01,1802,Taiwan,3442255000,5,2017,
2017-07-01,1802,Taiwan,3681408000,6,2017,
2017-08-01,1802,Taiwan,3768774000,7,2017,
2017-09-01,1802,Taiwan,4052383000,8,2017,
2017-10-01,1802,Taiwan,4120449000,9,2017,
2017-11-01,1802,Taiwan,4128933000,10,2017,
2017-12-01,1802,Taiwan,4173851000,11,2017,
2018-01-01,1802,Taiwan,4268204000,12,2017,
2018-02-01,1802,Taiwan,4099031000,1,2018,
2018-03-01,1802,Taiwan,2487543000,2,2018,
2018-04-01,1802,Taiwan,4428735000,3,2018,
2018-05-01,1802,Taiwan,3887949000,4,2018,
2018-06-01,1802,Taiwan,4029010000,5,2018,
2018-07-01,1802,Taiwan,3882606000,6,2018,
2018-08-01,1802,Taiwan,4008581000,7,2018,
2018-09-01,1802,Taiwan,4229827000,8,2018,
2018-10-01,1802,Taiwan,3855597000,9,2018,
2018-11-01,1802,Taiwan,3730564000,10,2018,
2018-12-01,1802,Taiwan,3848060000,11,2018,
2019-01-01,1802,Taiwan,3629790000,12,2018,
2019-02-01,1802,Taiwan,3427816000,1,2019,
2019-03-01,1802,Taiwan,1997383000,2,2019,
2019-04-01,1802,Taiwan,3462972000,3,2019,
2019-05-01,1802,Taiwan,3319249000,4,2019,
2019-06-01,1802,Taiwan,3550696000,5,2019,
2019-07-01,1802,Taiwan,3430702000,6,2019,
2019-08-01,1802,Taiwan,3694355000,7,2019,
2019-09-01,1802,Taiwan,3588814000,8,2019,
2019-10-01,1802,Taiwan,3894574000,9,2019,
2019-11-01,1802,Taiwan,3760060000,10,2019,
2019-12-01,1802,Taiwan,3710004000,11,2019,
2020-01-01,1802,Taiwan,3950424000,12,2019,
2020-02-01,1802,Taiwan,2328821000,1,2020,
2020-03-01,1802,Taiwan,1676285000,2,2020,
2020-04-01,1802,Taiwan,3035110000,3,2020,
2020-05-01,1802,Taiwan,2954287000,4,2020,
2020-06-01,1802,Taiwan,3149379000,5,2020,
2020-07-01,1802,Taiwan,3325435000,6,2020,
2020-08-01,1802,Taiwan,3692449000,7,2020,
2020-09-01,1802,Taiwan,4173931000,8,2020,
2020-10-01,1802,Taiwan,4199290000,9,2020,
2020-11-01,1802,Taiwan,4127169000,10,2020,
2020-12-01,1802,Taiwan,4513047000,11,2020,
2021-01-01,1802,Taiwan,4751198000,12,2020,
2021-02-01,1802,Taiwan,3996314000,1,2021,
2021-03-01,1802,Taiwan,2779777000,2,2021,
2021-04-01,1802,Taiwan,4894198000,3,2021,
2021-05-01,1802,Taiwan,4954460000,4,2021,
2021-06-01,1802,Taiwan,5151765000,5,2021,
2021-07-01,1802,Taiwan,4975212000,6,2021,
2021-08-01,1802,Taiwan,5311638000,7,2021,
2021-09-01,1802,Taiwan,5287484000,8,2021,
2021-10-01,1802,Taiwan,4842494000,9,2021,
2021-11-01,1802,Taiwan,4560703000,10,2021,
2021-12-01,1802,Taiwan,4465225000,11,2021,
2022-01-01,1802,Taiwan,4821058000,12,2021,
2022-02-01,1802,Taiwan,3691631000,1,2022,
2022-03-01,1802,Taiwan,3931754000,2,2022,
2022-04-01,1802,Taiwan,3792957000,3,2022,
2022-05-01,1802,Taiwan,3924970000,4,2022,
2022-06-01,1802,Taiwan,4208954000,5,2022,
2022-07-01,1802,Taiwan,3821102000,6,2022,
2022-08-01,1802,Taiwan,3741733000,7,2022,
2022-09-01,1802,Taiwan,3734242000,8,2022,
2022-10-01,1802,Taiwan,3637433000,9,2022,
2022-11-01,1802,Taiwan,3731740000,10,2022,
2022-12-01,1802,Taiwan,3765420000,11,2022,
2023-01-01,1802,Taiwan,3892925000,12,2022,
2023-02-01,1802,Taiwan,2659893000,1,2023,
2023-03-01,1802,Taiwan,3073737000,2,2023,
2023-04-01,1802,Taiwan,4035920000,3,2023,
2023-05-01,1802,Taiwan,4031061000,4,2023,
2023-06-01,1802,Taiwan,3774315000,5,2023,
2023-07-01,1802,Taiwan,3615133000,6,2023,
2023-08-01,1802,Taiwan,3924827000,7,2023,
2023-09-01,1802,Taiwan,4373319000,8,2023,
2023-10-01,1802,Taiwan,4106296000,9,2023,
2023-11-01,1802,Taiwan,4125566000,10,2023,
2023-12-01,1802,Taiwan,3995801000,11,2023,
2024-01-01,1802,Taiwan,3903173000,12,2023,
2024-02-01,1802,Taiwan,3941086000,1,2024,
2024-03-01,1802,Taiwan,2316131000,2,2024,
2024-04-01,1802,Taiwan,3608412000,3,2024,
2024-05-01,1802,Taiwan,3682901000,4,2024,
2024-06-01,1802,Taiwan,3744134000,5,2024,
2024-07-01,1802,Taiwan,3524024000,6,2024,
2024-08-01,1802,Taiwan,3431269000,7,2024,
2024-09-01,1802,Taiwan,3468295000,8,2024,
2024-10-01,1802,Taiwan,3225767000,9,2024,
2024-11-01,1802,Taiwan,3650991000,10,2024,
2024-12-01,1802,Taiwan,3886566000,11,2024,
2025-01-01,1802,Taiwan,3996704000,12,2024,
2025-02-01,1802,Taiwan,3119843000,1,2025,
2025-03-01,1802,Taiwan,2957754000,2,2025,
2025-04-01,1802,Taiwan,3556562000,3,2025,
2025-05-01,1802,Taiwan,3691653000,4,2025,
2025-06-01,1802,Taiwan,3329676000,5,2025,
2025-07-01,1802,Taiwan,3312587000,6,2025,
2025-08-01,1802,Taiwan,3566680000,7,2025,
2025-09-01,1802,Taiwan,3463388000,8,2025,
2025-10-01,1802,Taiwan,3704375000,9,2025,
2025-11-01,1802,Taiwan,3556892000,10,2025,
2025-12-01,1802,Taiwan,3606375000,11,2025,
