date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2382,Taiwan,88842940000,12,2014,
2015-02-01,2382,Taiwan,70127148000,1,2015,
2015-03-01,2382,Taiwan,55015163000,2,2015,
2015-04-01,2382,Taiwan,80051081000,3,2015,
2015-05-01,2382,Taiwan,67522610000,4,2015,
2015-06-01,2382,Taiwan,77033671000,5,2015,
2015-07-01,2382,Taiwan,106452778000,6,2015,
2015-08-01,2382,Taiwan,83640045000,7,2015,
2015-09-01,2382,Taiwan,90927621000,8,2015,
2015-10-01,2382,Taiwan,101329571000,9,2015,
2015-11-01,2382,Taiwan,89858088000,10,2015,
2015-12-01,2382,Taiwan,87928304000,11,2015,
2016-01-01,2382,Taiwan,97388763000,12,2015,
2016-02-01,2382,Taiwan,60073198000,1,2016,
2016-03-01,2382,Taiwan,62109312000,2,2016,
2016-04-01,2382,Taiwan,75180285000,3,2016,
2016-05-01,2382,Taiwan,68181633000,4,2016,
2016-06-01,2382,Taiwan,70047516000,5,2016,
2016-07-01,2382,Taiwan,69445711000,6,2016,
2016-08-01,2382,Taiwan,72178445000,7,2016,
2016-09-01,2382,Taiwan,72929361000,8,2016,
2016-10-01,2382,Taiwan,78591591000,9,2016,
2016-11-01,2382,Taiwan,67738570000,10,2016,
2016-12-01,2382,Taiwan,92546556000,11,2016,
2017-01-01,2382,Taiwan,104969547000,12,2016,
2017-02-01,2382,Taiwan,79962117000,1,2017,
2017-03-01,2382,Taiwan,74144824000,2,2017,
2017-04-01,2382,Taiwan,73808939000,3,2017,
2017-05-01,2382,Taiwan,69189930000,4,2017,
2017-06-01,2382,Taiwan,74310437000,5,2017,
2017-07-01,2382,Taiwan,91864639000,6,2017,
2017-08-01,2382,Taiwan,85959858000,7,2017,
2017-09-01,2382,Taiwan,91243288000,8,2017,
2017-10-01,2382,Taiwan,98980367000,9,2017,
2017-11-01,2382,Taiwan,100465732000,10,2017,
2017-12-01,2382,Taiwan,94710534000,11,2017,
2018-01-01,2382,Taiwan,86740848000,12,2017,
2018-02-01,2382,Taiwan,84784358000,1,2018,
2018-03-01,2382,Taiwan,64293676000,2,2018,
2018-04-01,2382,Taiwan,71849616000,3,2018,
2018-05-01,2382,Taiwan,69242981000,4,2018,
2018-06-01,2382,Taiwan,73233165000,5,2018,
2018-07-01,2382,Taiwan,65750707000,6,2018,
2018-08-01,2382,Taiwan,89646221000,7,2018,
2018-09-01,2382,Taiwan,99320156000,8,2018,
2018-10-01,2382,Taiwan,93185972000,9,2018,
2018-11-01,2382,Taiwan,103206520000,10,2018,
2018-12-01,2382,Taiwan,110820014000,11,2018,
2019-01-01,2382,Taiwan,102657652000,12,2018,
2019-02-01,2382,Taiwan,84925212000,1,2019,
2019-03-01,2382,Taiwan,62862271000,2,2019,
2019-04-01,2382,Taiwan,73542812000,3,2019,
2019-05-01,2382,Taiwan,78126788000,4,2019,
2019-06-01,2382,Taiwan,88677935000,5,2019,
2019-07-01,2382,Taiwan,78935998000,6,2019,
2019-08-01,2382,Taiwan,82994433000,7,2019,
2019-09-01,2382,Taiwan,91868918000,8,2019,
2019-10-01,2382,Taiwan,90278563000,9,2019,
2019-11-01,2382,Taiwan,95753560000,10,2019,
2019-12-01,2382,Taiwan,108749736000,11,2019,
2020-01-01,2382,Taiwan,92881861000,12,2019,
2020-02-01,2382,Taiwan,62958366000,1,2020,
2020-03-01,2382,Taiwan,49194067000,2,2020,
2020-04-01,2382,Taiwan,78111605000,3,2020,
2020-05-01,2382,Taiwan,83397185000,4,2020,
2020-06-01,2382,Taiwan,93347803000,5,2020,
2020-07-01,2382,Taiwan,93471203000,6,2020,
2020-08-01,2382,Taiwan,108927559000,7,2020,
2020-09-01,2382,Taiwan,106045918000,8,2020,
2020-10-01,2382,Taiwan,112374677000,9,2020,
2020-11-01,2382,Taiwan,90339020000,10,2020,
2020-12-01,2382,Taiwan,102876360000,11,2020,
2021-01-01,2382,Taiwan,109820328000,12,2020,
2021-02-01,2382,Taiwan,94354473000,1,2021,
2021-03-01,2382,Taiwan,80146858000,2,2021,
2021-04-01,2382,Taiwan,94452281000,3,2021,
2021-05-01,2382,Taiwan,84836851000,4,2021,
2021-06-01,2382,Taiwan,85052076000,5,2021,
