date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2882,Taiwan,64621258000,12,2014,
2015-02-01,2882,Taiwan,32865718000,1,2015,
2015-03-01,2882,Taiwan,22717693000,2,2015,
2015-04-01,2882,Taiwan,48697965000,3,2015,
2015-05-01,2882,Taiwan,38084342000,4,2015,
2015-06-01,2882,Taiwan,43607780000,5,2015,
2015-07-01,2882,Taiwan,51506597000,6,2015,
2015-08-01,2882,Taiwan,37962307000,7,2015,
2015-09-01,2882,Taiwan,21973047000,8,2015,
2015-10-01,2882,Taiwan,52408893000,9,2015,
2015-11-01,2882,Taiwan,21647703000,10,2015,
2015-12-01,2882,Taiwan,17390808000,11,2015,
2016-01-01,2882,Taiwan,54296125000,12,2015,
2016-02-01,2882,Taiwan,41408476000,1,2016,
2016-03-01,2882,Taiwan,24551832000,2,2016,
2016-04-01,2882,Taiwan,54715023000,3,2016,
2016-05-01,2882,Taiwan,50495532000,4,2016,
2016-06-01,2882,Taiwan,40094569000,5,2016,
2016-07-01,2882,Taiwan,48172985000,6,2016,
2016-08-01,2882,Taiwan,53375269000,7,2016,
2016-09-01,2882,Taiwan,48845865000,8,2016,
2016-10-01,2882,Taiwan,48131757000,9,2016,
2016-11-01,2882,Taiwan,18812447000,10,2016,
2016-12-01,2882,Taiwan,49927536000,11,2016,
2017-01-01,2882,Taiwan,62148790000,12,2016,
2017-02-01,2882,Taiwan,39975989000,1,2017,
2017-03-01,2882,Taiwan,36178120000,2,2017,
2017-04-01,2882,Taiwan,51102376000,3,2017,
2017-05-01,2882,Taiwan,33791270000,4,2017,
2017-06-01,2882,Taiwan,64462086000,5,2017,
2017-07-01,2882,Taiwan,49469513000,6,2017,
2017-08-01,2882,Taiwan,49487094000,7,2017,
2017-09-01,2882,Taiwan,52155357000,8,2017,
2017-10-01,2882,Taiwan,52513623000,9,2017,
2017-11-01,2882,Taiwan,38805710000,10,2017,
2017-12-01,2882,Taiwan,41921642000,11,2017,
2018-01-01,2882,Taiwan,76530430000,12,2017,
2018-02-01,2882,Taiwan,48304545000,1,2018,
2018-03-01,2882,Taiwan,32018014000,2,2018,
2018-04-01,2882,Taiwan,41377898000,3,2018,
2018-05-01,2882,Taiwan,54886096000,4,2018,
2018-06-01,2882,Taiwan,42685257000,5,2018,
2018-07-01,2882,Taiwan,37697750000,6,2018,
2018-08-01,2882,Taiwan,43124017000,7,2018,
2018-09-01,2882,Taiwan,40473410000,8,2018,
