date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,5880,Taiwan,3058827000,12,2014,
2015-02-01,5880,Taiwan,3355171000,1,2015,
2015-03-01,5880,Taiwan,3142192000,2,2015,
2015-04-01,5880,Taiwan,3021292000,3,2015,
2015-05-01,5880,Taiwan,3548337000,4,2015,
2015-06-01,5880,Taiwan,3446925000,5,2015,
2015-07-01,5880,Taiwan,3170752000,6,2015,
2015-08-01,5880,Taiwan,3118544000,7,2015,
2015-09-01,5880,Taiwan,3074977000,8,2015,
2015-10-01,5880,Taiwan,3383973000,9,2015,
2015-11-01,5880,Taiwan,2875022000,10,2015,
2015-12-01,5880,Taiwan,3061524000,11,2015,
2016-01-01,5880,Taiwan,3099181000,12,2015,
2016-02-01,5880,Taiwan,4320742000,1,2016,
2016-03-01,5880,Taiwan,3268570000,2,2016,
2016-04-01,5880,Taiwan,3494569000,3,2016,
2016-05-01,5880,Taiwan,3680763000,4,2016,
2016-06-01,5880,Taiwan,3313215000,5,2016,
2016-07-01,5880,Taiwan,3366698000,6,2016,
2016-08-01,5880,Taiwan,3795225000,7,2016,
2016-09-01,5880,Taiwan,3668131000,8,2016,
2016-10-01,5880,Taiwan,3326382000,9,2016,
2016-11-01,5880,Taiwan,3498665000,10,2016,
2016-12-01,5880,Taiwan,3546759000,11,2016,
2017-01-01,5880,Taiwan,3350714000,12,2016,
2017-02-01,5880,Taiwan,4068962000,1,2017,
2017-03-01,5880,Taiwan,3312122000,2,2017,
2017-04-01,5880,Taiwan,3611760000,3,2017,
2017-05-01,5880,Taiwan,3532568000,4,2017,
2017-06-01,5880,Taiwan,3781759000,5,2017,
2017-07-01,5880,Taiwan,4169370000,6,2017,
2017-08-01,5880,Taiwan,4244962000,7,2017,
2017-09-01,5880,Taiwan,4158750000,8,2017,
2017-10-01,5880,Taiwan,3777013000,9,2017,
2017-11-01,5880,Taiwan,3741608000,10,2017,
2017-12-01,5880,Taiwan,3819508000,11,2017,
2018-01-01,5880,Taiwan,4413850000,12,2017,
2018-02-01,5880,Taiwan,4947873000,1,2018,
2018-03-01,5880,Taiwan,3414898000,2,2018,
2018-04-01,5880,Taiwan,3975229000,3,2018,
2018-05-01,5880,Taiwan,3486921000,4,2018,
2018-06-01,5880,Taiwan,3658866000,5,2018,
2018-07-01,5880,Taiwan,3295363000,6,2018,
2018-08-01,5880,Taiwan,4367732000,7,2018,
2018-09-01,5880,Taiwan,3979398000,8,2018,
2018-10-01,5880,Taiwan,3767590000,9,2018,
2018-11-01,5880,Taiwan,3820474000,10,2018,
2018-12-01,5880,Taiwan,3902184000,11,2018,
2019-01-01,5880,Taiwan,4066079000,12,2018,
2019-02-01,5880,Taiwan,4447251000,1,2019,
2019-03-01,5880,Taiwan,3654702000,2,2019,
2019-04-01,5880,Taiwan,4064276000,3,2019,
2019-05-01,5880,Taiwan,3860556000,4,2019,
2019-06-01,5880,Taiwan,3402977000,5,2019,
2019-07-01,5880,Taiwan,4617391000,6,2019,
2019-08-01,5880,Taiwan,4578114000,7,2019,
2019-09-01,5880,Taiwan,3770066000,8,2019,
2019-10-01,5880,Taiwan,3839669000,9,2019,
2019-11-01,5880,Taiwan,4583652000,10,2019,
2019-12-01,5880,Taiwan,4012855000,11,2019,
2020-01-01,5880,Taiwan,4224195000,12,2019,
2020-02-01,5880,Taiwan,4061295000,1,2020,
2020-03-01,5880,Taiwan,3797722000,2,2020,
2020-04-01,5880,Taiwan,3453667000,3,2020,
2020-05-01,5880,Taiwan,4333290000,4,2020,
2020-06-01,5880,Taiwan,3899595000,5,2020,
2020-07-01,5880,Taiwan,4635559000,6,2020,
2020-08-01,5880,Taiwan,5582275000,7,2020,
2020-09-01,5880,Taiwan,4327507000,8,2020,
2020-10-01,5880,Taiwan,3959910000,9,2020,
2020-11-01,5880,Taiwan,4386735000,10,2020,
2020-12-01,5880,Taiwan,4519388000,11,2020,
2021-01-01,5880,Taiwan,4714481000,12,2020,
2021-02-01,5880,Taiwan,4581406000,1,2021,
2021-03-01,5880,Taiwan,4114550000,2,2021,
2021-04-01,5880,Taiwan,4254126000,3,2021,
2021-05-01,5880,Taiwan,4612615000,4,2021,
2021-06-01,5880,Taiwan,4301933000,5,2021,
2021-07-01,5880,Taiwan,4525083000,6,2021,
2021-08-01,5880,Taiwan,5378780000,7,2021,
2021-09-01,5880,Taiwan,5433338000,8,2021,
2021-10-01,5880,Taiwan,4258318000,9,2021,
2021-11-01,5880,Taiwan,4216038000,10,2021,
2021-12-01,5880,Taiwan,4122091000,11,2021,
2022-01-01,5880,Taiwan,4438083000,12,2021,
2022-02-01,5880,Taiwan,3997257000,1,2022,
2022-03-01,5880,Taiwan,3454573000,2,2022,
2022-04-01,5880,Taiwan,3951327000,3,2022,
2022-05-01,5880,Taiwan,3433852000,4,2022,
2022-06-01,5880,Taiwan,4248953000,5,2022,
2022-07-01,5880,Taiwan,4462032000,6,2022,
2022-08-01,5880,Taiwan,6505321000,7,2022,
2022-09-01,5880,Taiwan,4795374000,8,2022,
2022-10-01,5880,Taiwan,3957459000,9,2022,
2022-11-01,5880,Taiwan,4088455000,10,2022,
2022-12-01,5880,Taiwan,4888866000,11,2022,
2023-01-01,5880,Taiwan,4993820000,12,2022,
2023-02-01,5880,Taiwan,4896870000,1,2023,
