date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,1308,Taiwan,371193000,12,2014,
2015-02-01,1308,Taiwan,371364000,1,2015,
2015-03-01,1308,Taiwan,391204000,2,2015,
2015-04-01,1308,Taiwan,468097000,3,2015,
2015-05-01,1308,Taiwan,462895000,4,2015,
2015-06-01,1308,Taiwan,444604000,5,2015,
2015-07-01,1308,Taiwan,349319000,6,2015,
2015-08-01,1308,Taiwan,387570000,7,2015,
2015-09-01,1308,Taiwan,424944000,8,2015,
2015-10-01,1308,Taiwan,422117000,9,2015,
2015-11-01,1308,Taiwan,460185000,10,2015,
2015-12-01,1308,Taiwan,476983000,11,2015,
2016-01-01,1308,Taiwan,386574000,12,2015,
2016-02-01,1308,Taiwan,431933000,1,2016,
2016-03-01,1308,Taiwan,388190000,2,2016,
2016-04-01,1308,Taiwan,513785000,3,2016,
2016-05-01,1308,Taiwan,466720000,4,2016,
2016-06-01,1308,Taiwan,371912000,5,2016,
2016-07-01,1308,Taiwan,445917000,6,2016,
2016-08-01,1308,Taiwan,463211000,7,2016,
2016-09-01,1308,Taiwan,491768000,8,2016,
2016-10-01,1308,Taiwan,449147000,9,2016,
2016-11-01,1308,Taiwan,467221000,10,2016,
2016-12-01,1308,Taiwan,569210000,11,2016,
2017-01-01,1308,Taiwan,721698000,12,2016,
2017-02-01,1308,Taiwan,419813000,1,2017,
2017-03-01,1308,Taiwan,539426000,2,2017,
2017-04-01,1308,Taiwan,571410000,3,2017,
2017-05-01,1308,Taiwan,495433000,4,2017,
2017-06-01,1308,Taiwan,487212000,5,2017,
2017-07-01,1308,Taiwan,582870000,6,2017,
2017-08-01,1308,Taiwan,484002000,7,2017,
2017-09-01,1308,Taiwan,641144000,8,2017,
2017-10-01,1308,Taiwan,585591000,9,2017,
2017-11-01,1308,Taiwan,574113000,10,2017,
2017-12-01,1308,Taiwan,548296000,11,2017,
2018-01-01,1308,Taiwan,473599000,12,2017,
2018-02-01,1308,Taiwan,438679000,1,2018,
2018-03-01,1308,Taiwan,397145000,2,2018,
2018-04-01,1308,Taiwan,490319000,3,2018,
2018-05-01,1308,Taiwan,511607000,4,2018,
2018-06-01,1308,Taiwan,615776000,5,2018,
2018-07-01,1308,Taiwan,507832000,6,2018,
2018-08-01,1308,Taiwan,522271000,7,2018,
