date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2020-08-01,6789,Taiwan,588738000,7,2020,
2020-09-01,6789,Taiwan,609448000,8,2020,
2020-10-01,6789,Taiwan,573199000,9,2020,
2020-11-01,6789,Taiwan,614036000,10,2020,
2020-12-01,6789,Taiwan,560214000,11,2020,
2021-01-01,6789,Taiwan,588979000,12,2020,
2021-02-01,6789,Taiwan,560736000,1,2021,
2021-03-01,6789,Taiwan,513891000,2,2021,
2021-04-01,6789,Taiwan,577809000,3,2021,
2021-05-01,6789,Taiwan,541013000,4,2021,
2021-06-01,6789,Taiwan,697304000,5,2021,
2021-07-01,6789,Taiwan,900977000,6,2021,
2021-08-01,6789,Taiwan,970326000,7,2021,
2021-09-01,6789,Taiwan,965092000,8,2021,
2021-10-01,6789,Taiwan,919873000,9,2021,
2021-11-01,6789,Taiwan,838993000,10,2021,
2021-12-01,6789,Taiwan,767926000,11,2021,
2022-01-01,6789,Taiwan,775238000,12,2021,
2022-02-01,6789,Taiwan,638898000,1,2022,
2022-03-01,6789,Taiwan,762876000,2,2022,
2022-04-01,6789,Taiwan,893777000,3,2022,
2022-05-01,6789,Taiwan,821991000,4,2022,
2022-06-01,6789,Taiwan,949900000,5,2022,
2022-07-01,6789,Taiwan,878524000,6,2022,
2022-08-01,6789,Taiwan,805256000,7,2022,
2022-09-01,6789,Taiwan,719034000,8,2022,
2022-10-01,6789,Taiwan,690456000,9,2022,
2022-11-01,6789,Taiwan,684347000,10,2022,
2022-12-01,6789,Taiwan,657787000,11,2022,
2023-01-01,6789,Taiwan,574302000,12,2022,
2023-02-01,6789,Taiwan,524825000,1,2023,
2023-03-01,6789,Taiwan,488499000,2,2023,
2023-04-01,6789,Taiwan,578157000,3,2023,
2023-05-01,6789,Taiwan,639114000,4,2023,
2023-06-01,6789,Taiwan,654731000,5,2023,
2023-07-01,6789,Taiwan,643029000,6,2023,
2023-08-01,6789,Taiwan,689844000,7,2023,
2023-09-01,6789,Taiwan,609446000,8,2023,
2023-10-01,6789,Taiwan,529410000,9,2023,
2023-11-01,6789,Taiwan,551110000,10,2023,
2023-12-01,6789,Taiwan,639208000,11,2023,
2024-01-01,6789,Taiwan,689555000,12,2023,
2024-02-01,6789,Taiwan,666117000,1,2024,
2024-03-01,6789,Taiwan,743556000,2,2024,
2024-04-01,6789,Taiwan,699689000,3,2024,
2024-05-01,6789,Taiwan,698251000,4,2024,
2024-06-01,6789,Taiwan,862590000,5,2024,
2024-07-01,6789,Taiwan,892440000,6,2024,
2024-08-01,6789,Taiwan,919510000,7,2024,
2024-09-01,6789,Taiwan,928965000,8,2024,
2024-10-01,6789,Taiwan,902408000,9,2024,
2024-11-01,6789,Taiwan,904867000,10,2024,
2024-12-01,6789,Taiwan,856262000,11,2024,
2025-01-01,6789,Taiwan,927419000,12,2024,
2025-02-01,6789,Taiwan,699005000,1,2025,
2025-03-01,6789,Taiwan,701476000,2,2025,
2025-04-01,6789,Taiwan,774166000,3,2025,
2025-05-01,6789,Taiwan,778846000,4,2025,
2025-06-01,6789,Taiwan,701326000,5,2025,
2025-07-01,6789,Taiwan,738666000,6,2025,
2025-08-01,6789,Taiwan,733903000,7,2025,
2025-09-01,6789,Taiwan,778595000,8,2025,
2025-10-01,6789,Taiwan,743381000,9,2025,
2025-11-01,6789,Taiwan,739453000,10,2025,
2025-12-01,6789,Taiwan,784175000,11,2025,
