date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2892,Taiwan,-3296873000,12,2014,
2015-02-01,2892,Taiwan,3237393000,1,2015,
2015-03-01,2892,Taiwan,2578668000,2,2015,
2015-04-01,2892,Taiwan,3343989000,3,2015,
2015-05-01,2892,Taiwan,3328209000,4,2015,
2015-06-01,2892,Taiwan,3448909000,5,2015,
2015-07-01,2892,Taiwan,3242817000,6,2015,
2015-08-01,2892,Taiwan,3813384000,7,2015,
2015-09-01,2892,Taiwan,3360561000,8,2015,
2015-10-01,2892,Taiwan,3613572000,9,2015,
2015-11-01,2892,Taiwan,3507543000,10,2015,
2015-12-01,2892,Taiwan,3514856000,11,2015,
2016-01-01,2892,Taiwan,3804905000,12,2015,
2016-02-01,2892,Taiwan,3751432000,1,2016,
2016-03-01,2892,Taiwan,3218855000,2,2016,
2016-04-01,2892,Taiwan,4082080000,3,2016,
2016-05-01,2892,Taiwan,3209718000,4,2016,
2016-06-01,2892,Taiwan,3914012000,5,2016,
2016-07-01,2892,Taiwan,3893786000,6,2016,
2016-08-01,2892,Taiwan,4052092000,7,2016,
2016-09-01,2892,Taiwan,4081990000,8,2016,
2016-10-01,2892,Taiwan,3528605000,9,2016,
2016-11-01,2892,Taiwan,3350870000,10,2016,
2016-12-01,2892,Taiwan,3267112000,11,2016,
2017-01-01,2892,Taiwan,4444510000,12,2016,
2017-02-01,2892,Taiwan,3958167000,1,2017,
2017-03-01,2892,Taiwan,3977564000,2,2017,
2017-04-01,2892,Taiwan,4137731000,3,2017,
2017-05-01,2892,Taiwan,3773373000,4,2017,
2017-06-01,2892,Taiwan,4210586000,5,2017,
2017-07-01,2892,Taiwan,4431728000,6,2017,
2017-08-01,2892,Taiwan,4427074000,7,2017,
2017-09-01,2892,Taiwan,4538916000,8,2017,
2017-10-01,2892,Taiwan,4089152000,9,2017,
2017-11-01,2892,Taiwan,4196075000,10,2017,
2017-12-01,2892,Taiwan,4665247000,11,2017,
2018-01-01,2892,Taiwan,4390036000,12,2017,
2018-02-01,2892,Taiwan,5943269000,1,2018,
2018-03-01,2892,Taiwan,3933273000,2,2018,
2018-04-01,2892,Taiwan,5214196000,3,2018,
2018-05-01,2892,Taiwan,4932023000,4,2018,
2018-06-01,2892,Taiwan,6057834000,5,2018,
2018-07-01,2892,Taiwan,5390410000,6,2018,
2018-08-01,2892,Taiwan,5666509000,7,2018,
2018-09-01,2892,Taiwan,5068999000,8,2018,
2018-10-01,2892,Taiwan,4334402000,9,2018,
2018-11-01,2892,Taiwan,4370071000,10,2018,
2018-12-01,2892,Taiwan,4484074000,11,2018,
2019-01-01,2892,Taiwan,4835009000,12,2018,
2019-02-01,2892,Taiwan,5517158000,1,2019,
2019-03-01,2892,Taiwan,4507984000,2,2019,
2019-04-01,2892,Taiwan,5593567000,3,2019,
2019-05-01,2892,Taiwan,4769698000,4,2019,
2019-06-01,2892,Taiwan,5871258000,5,2019,
2019-07-01,2892,Taiwan,4838619000,6,2019,
2019-08-01,2892,Taiwan,5782257000,7,2019,
2019-09-01,2892,Taiwan,5669632000,8,2019,
2019-10-01,2892,Taiwan,4507919000,9,2019,
2019-11-01,2892,Taiwan,5260965000,10,2019,
2019-12-01,2892,Taiwan,4601940000,11,2019,
2020-01-01,2892,Taiwan,5374443000,12,2019,
2020-02-01,2892,Taiwan,5862268000,1,2020,
2020-03-01,2892,Taiwan,4626292000,2,2020,
2020-04-01,2892,Taiwan,3128935000,3,2020,
2020-05-01,2892,Taiwan,5390100000,4,2020,
2020-06-01,2892,Taiwan,4624081000,5,2020,
2020-07-01,2892,Taiwan,4411939000,6,2020,
2020-08-01,2892,Taiwan,5404883000,7,2020,
2020-09-01,2892,Taiwan,5184453000,8,2020,
2020-10-01,2892,Taiwan,4758442000,9,2020,
2020-11-01,2892,Taiwan,5547793000,10,2020,
2020-12-01,2892,Taiwan,5067302000,11,2020,
2021-01-01,2892,Taiwan,5539057000,12,2020,
2021-02-01,2892,Taiwan,4845117000,1,2021,
2021-03-01,2892,Taiwan,4743024000,2,2021,
2021-04-01,2892,Taiwan,6354905000,3,2021,
2021-05-01,2892,Taiwan,5456973000,4,2021,
2021-06-01,2892,Taiwan,4809664000,5,2021,
2021-07-01,2892,Taiwan,5120615000,6,2021,
2021-08-01,2892,Taiwan,5315527000,7,2021,
2021-09-01,2892,Taiwan,5587879000,8,2021,
2021-10-01,2892,Taiwan,5146169000,9,2021,
2021-11-01,2892,Taiwan,4699931000,10,2021,
2021-12-01,2892,Taiwan,5283420000,11,2021,
2022-01-01,2892,Taiwan,5215565000,12,2021,
2022-02-01,2892,Taiwan,4866163000,1,2022,
2022-03-01,2892,Taiwan,4567014000,2,2022,
2022-04-01,2892,Taiwan,6032273000,3,2022,
2022-05-01,2892,Taiwan,5538478000,4,2022,
2022-06-01,2892,Taiwan,5823225000,5,2022,
2022-07-01,2892,Taiwan,5529373000,6,2022,
2022-08-01,2892,Taiwan,7321542000,7,2022,
2022-09-01,2892,Taiwan,7045774000,8,2022,
2022-10-01,2892,Taiwan,5457385000,9,2022,
2022-11-01,2892,Taiwan,5147509000,10,2022,
2022-12-01,2892,Taiwan,5249687000,11,2022,
2023-01-01,2892,Taiwan,5153601000,12,2022,
2023-02-01,2892,Taiwan,6133401000,1,2023,
2023-03-01,2892,Taiwan,5802271000,2,2023,
2023-04-01,2892,Taiwan,5799057000,3,2023,
2023-05-01,2892,Taiwan,5535264000,4,2023,
2023-06-01,2892,Taiwan,5514675000,5,2023,
2023-07-01,2892,Taiwan,6360488000,6,2023,
2023-08-01,2892,Taiwan,6384754000,7,2023,
2023-09-01,2892,Taiwan,5480993000,8,2023,
2023-10-01,2892,Taiwan,4707518000,9,2023,
2023-11-01,2892,Taiwan,4745083000,10,2023,
2023-12-01,2892,Taiwan,5604269000,11,2023,
2024-01-01,2892,Taiwan,5163097000,12,2023,
2024-02-01,2892,Taiwan,6644640000,1,2024,
2024-03-01,2892,Taiwan,5588474000,2,2024,
2024-04-01,2892,Taiwan,6487614000,3,2024,
2024-05-01,2892,Taiwan,5522435000,4,2024,
2024-06-01,2892,Taiwan,5676782000,5,2024,
