date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2880,Taiwan,3530958000,12,2014,
2015-02-01,2880,Taiwan,3489608000,1,2015,
2015-03-01,2880,Taiwan,2950805000,2,2015,
2015-04-01,2880,Taiwan,3568945000,3,2015,
2015-05-01,2880,Taiwan,3261001000,4,2015,
2015-06-01,2880,Taiwan,3294597000,5,2015,
2015-07-01,2880,Taiwan,3517321000,6,2015,
2015-08-01,2880,Taiwan,3386062000,7,2015,
2015-09-01,2880,Taiwan,3258994000,8,2015,
2015-10-01,2880,Taiwan,3038157000,9,2015,
2015-11-01,2880,Taiwan,3650531000,10,2015,
2015-12-01,2880,Taiwan,3029995000,11,2015,
2016-01-01,2880,Taiwan,3134181000,12,2015,
2016-02-01,2880,Taiwan,3980892000,1,2016,
2016-03-01,2880,Taiwan,3061498000,2,2016,
2016-04-01,2880,Taiwan,3219694000,3,2016,
2016-05-01,2880,Taiwan,3297721000,4,2016,
2016-06-01,2880,Taiwan,3636943000,5,2016,
2016-07-01,2880,Taiwan,3599429000,6,2016,
2016-08-01,2880,Taiwan,3470159000,7,2016,
2016-09-01,2880,Taiwan,3673402000,8,2016,
2016-10-01,2880,Taiwan,3826826000,9,2016,
2016-11-01,2880,Taiwan,3437049000,10,2016,
2016-12-01,2880,Taiwan,3108153000,11,2016,
2017-01-01,2880,Taiwan,3912711000,12,2016,
2017-02-01,2880,Taiwan,3409032000,1,2017,
2017-03-01,2880,Taiwan,2812513000,2,2017,
2017-04-01,2880,Taiwan,3254474000,3,2017,
2017-05-01,2880,Taiwan,3369363000,4,2017,
2017-06-01,2880,Taiwan,3560626000,5,2017,
2017-07-01,2880,Taiwan,4034887000,6,2017,
2017-08-01,2880,Taiwan,3771064000,7,2017,
2017-09-01,2880,Taiwan,3974107000,8,2017,
2017-10-01,2880,Taiwan,3884633000,9,2017,
2017-11-01,2880,Taiwan,3289445000,10,2017,
2017-12-01,2880,Taiwan,3430741000,11,2017,
2018-01-01,2880,Taiwan,3409640000,12,2017,
2018-02-01,2880,Taiwan,4039520000,1,2018,
2018-03-01,2880,Taiwan,3058698000,2,2018,
2018-04-01,2880,Taiwan,3820355000,3,2018,
2018-05-01,2880,Taiwan,3568251000,4,2018,
2018-06-01,2880,Taiwan,4029890000,5,2018,
2018-07-01,2880,Taiwan,4445709000,6,2018,
2018-08-01,2880,Taiwan,4656802000,7,2018,
2018-09-01,2880,Taiwan,4080259000,8,2018,
2018-10-01,2880,Taiwan,3508374000,9,2018,
2018-11-01,2880,Taiwan,3650706000,10,2018,
2018-12-01,2880,Taiwan,3523521000,11,2018,
2019-01-01,2880,Taiwan,3545643000,12,2018,
2019-02-01,2880,Taiwan,4461159000,1,2019,
2019-03-01,2880,Taiwan,3455301000,2,2019,
2019-04-01,2880,Taiwan,4239989000,3,2019,
2019-05-01,2880,Taiwan,3847213000,4,2019,
2019-06-01,2880,Taiwan,4043223000,5,2019,
2019-07-01,2880,Taiwan,3798340000,6,2019,
2019-08-01,2880,Taiwan,4408222000,7,2019,
2019-09-01,2880,Taiwan,4316903000,8,2019,
2019-10-01,2880,Taiwan,3509706000,9,2019,
2019-11-01,2880,Taiwan,3548943000,10,2019,
2019-12-01,2880,Taiwan,3463520000,11,2019,
2020-01-01,2880,Taiwan,3584653000,12,2019,
2020-02-01,2880,Taiwan,4079909000,1,2020,
2020-03-01,2880,Taiwan,3483265000,2,2020,
2020-04-01,2880,Taiwan,-1696861000,3,2020,
2020-05-01,2880,Taiwan,3955035000,4,2020,
2020-06-01,2880,Taiwan,3475373000,5,2020,
2020-07-01,2880,Taiwan,3645922000,6,2020,
2020-08-01,2880,Taiwan,4016265000,7,2020,
2020-09-01,2880,Taiwan,4152754000,8,2020,
2020-10-01,2880,Taiwan,3505897000,9,2020,
2020-11-01,2880,Taiwan,3664037000,10,2020,
2020-12-01,2880,Taiwan,3701652000,11,2020,
2021-01-01,2880,Taiwan,3962238000,12,2020,
2021-02-01,2880,Taiwan,4238962000,1,2021,
2021-03-01,2880,Taiwan,3491955000,2,2021,
2021-04-01,2880,Taiwan,4674201000,3,2021,
2021-05-01,2880,Taiwan,4243157000,4,2021,
2021-06-01,2880,Taiwan,3878645000,5,2021,
2021-07-01,2880,Taiwan,4765172000,6,2021,
2021-08-01,2880,Taiwan,4698231000,7,2021,
2021-09-01,2880,Taiwan,5084774000,8,2021,
2021-10-01,2880,Taiwan,4211812000,9,2021,
2021-11-01,2880,Taiwan,3516572000,10,2021,
2021-12-01,2880,Taiwan,4330681000,11,2021,
2022-01-01,2880,Taiwan,3903348000,12,2021,
2022-02-01,2880,Taiwan,4137675000,1,2022,
2022-03-01,2880,Taiwan,3361380000,2,2022,
2022-04-01,2880,Taiwan,4978172000,3,2022,
2022-05-01,2880,Taiwan,4627010000,4,2022,
2022-06-01,2880,Taiwan,4364861000,5,2022,
2022-07-01,2880,Taiwan,4357080000,6,2022,
2022-08-01,2880,Taiwan,6118042000,7,2022,
2022-09-01,2880,Taiwan,5166107000,8,2022,
2022-10-01,2880,Taiwan,4751869000,9,2022,
2022-11-01,2880,Taiwan,3952126000,10,2022,
2022-12-01,2880,Taiwan,4101134000,11,2022,
2023-01-01,2880,Taiwan,3781485000,12,2022,
2023-02-01,2880,Taiwan,4657529000,1,2023,
2023-03-01,2880,Taiwan,4543528000,2,2023,
2023-04-01,2880,Taiwan,5074857000,3,2023,
2023-05-01,2880,Taiwan,4427252000,4,2023,
2023-06-01,2880,Taiwan,4728140000,5,2023,
2023-07-01,2880,Taiwan,5790021000,6,2023,
2023-08-01,2880,Taiwan,5715642000,7,2023,
2023-09-01,2880,Taiwan,5198452000,8,2023,
2023-10-01,2880,Taiwan,4859866000,9,2023,
2023-11-01,2880,Taiwan,4642623000,10,2023,
2023-12-01,2880,Taiwan,5438933000,11,2023,
2024-01-01,2880,Taiwan,4347529000,12,2023,
2024-02-01,2880,Taiwan,5953293000,1,2024,
2024-03-01,2880,Taiwan,4741854000,2,2024,
2024-04-01,2880,Taiwan,5620948000,3,2024,
2024-05-01,2880,Taiwan,5157258000,4,2024,
2024-06-01,2880,Taiwan,5553847000,5,2024,
2024-07-01,2880,Taiwan,5993985000,6,2024,
2024-08-01,2880,Taiwan,7091184000,7,2024,
2024-09-01,2880,Taiwan,5563904000,8,2024,
2024-10-01,2880,Taiwan,5428595000,9,2024,
2024-11-01,2880,Taiwan,5694515000,10,2024,
2024-12-01,2880,Taiwan,4815490000,11,2024,
2025-01-01,2880,Taiwan,5141039000,12,2024,
2025-02-01,2880,Taiwan,5979487000,1,2025,
2025-03-01,2880,Taiwan,5292637000,2,2025,
2025-04-01,2880,Taiwan,5411667000,3,2025,
