date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,5274,Taiwan,84672000,12,2014,
2015-02-01,5274,Taiwan,100432000,1,2015,
2015-03-01,5274,Taiwan,75686000,2,2015,
2015-04-01,5274,Taiwan,66320000,3,2015,
2015-05-01,5274,Taiwan,72242000,4,2015,
2015-06-01,5274,Taiwan,62497000,5,2015,
2015-07-01,5274,Taiwan,71486000,6,2015,
2015-08-01,5274,Taiwan,95807000,7,2015,
2015-09-01,5274,Taiwan,93240000,8,2015,
2015-10-01,5274,Taiwan,96555000,9,2015,
2015-11-01,5274,Taiwan,85278000,10,2015,
2015-12-01,5274,Taiwan,85998000,11,2015,
2016-01-01,5274,Taiwan,87016000,12,2015,
2016-02-01,5274,Taiwan,101138000,1,2016,
2016-03-01,5274,Taiwan,80030000,2,2016,
2016-04-01,5274,Taiwan,105284000,3,2016,
2016-05-01,5274,Taiwan,105681000,4,2016,
2016-06-01,5274,Taiwan,105944000,5,2016,
2016-07-01,5274,Taiwan,90601000,6,2016,
2016-08-01,5274,Taiwan,113979000,7,2016,
2016-09-01,5274,Taiwan,131556000,8,2016,
2016-10-01,5274,Taiwan,137091000,9,2016,
2016-11-01,5274,Taiwan,130386000,10,2016,
2016-12-01,5274,Taiwan,137845000,11,2016,
2017-01-01,5274,Taiwan,106143000,12,2016,
2017-02-01,5274,Taiwan,174534000,1,2017,
2017-03-01,5274,Taiwan,131539000,2,2017,
2017-04-01,5274,Taiwan,146903000,3,2017,
2017-05-01,5274,Taiwan,160967000,4,2017,
2017-06-01,5274,Taiwan,133199000,5,2017,
2017-07-01,5274,Taiwan,151444000,6,2017,
2017-08-01,5274,Taiwan,156661000,7,2017,
2017-09-01,5274,Taiwan,175033000,8,2017,
2017-10-01,5274,Taiwan,168552000,9,2017,
2017-11-01,5274,Taiwan,152618000,10,2017,
2017-12-01,5274,Taiwan,170281000,11,2017,
2018-01-01,5274,Taiwan,172463000,12,2017,
2018-02-01,5274,Taiwan,186093000,1,2018,
2018-03-01,5274,Taiwan,151588000,2,2018,
2018-04-01,5274,Taiwan,200572000,3,2018,
2018-05-01,5274,Taiwan,201077000,4,2018,
2018-06-01,5274,Taiwan,171374000,5,2018,
2018-07-01,5274,Taiwan,175430000,6,2018,
2018-08-01,5274,Taiwan,201214000,7,2018,
2018-09-01,5274,Taiwan,200623000,8,2018,
2018-10-01,5274,Taiwan,181499000,9,2018,
2018-11-01,5274,Taiwan,156106000,10,2018,
2018-12-01,5274,Taiwan,171990000,11,2018,
2019-01-01,5274,Taiwan,155954000,12,2018,
2019-02-01,5274,Taiwan,208513000,1,2019,
2019-03-01,5274,Taiwan,160961000,2,2019,
2019-04-01,5274,Taiwan,181652000,3,2019,
2019-05-01,5274,Taiwan,190774000,4,2019,
2019-06-01,5274,Taiwan,162837000,5,2019,
2019-07-01,5274,Taiwan,169331000,6,2019,
2019-08-01,5274,Taiwan,214580000,7,2019,
2019-09-01,5274,Taiwan,228164000,8,2019,
2019-10-01,5274,Taiwan,244526000,9,2019,
2019-11-01,5274,Taiwan,234921000,10,2019,
2019-12-01,5274,Taiwan,223792000,11,2019,
2020-01-01,5274,Taiwan,264245000,12,2019,
2020-02-01,5274,Taiwan,231751000,1,2020,
2020-03-01,5274,Taiwan,242944000,2,2020,
2020-04-01,5274,Taiwan,257673000,3,2020,
2020-05-01,5274,Taiwan,273563000,4,2020,
2020-06-01,5274,Taiwan,302414000,5,2020,
2020-07-01,5274,Taiwan,325375000,6,2020,
2020-08-01,5274,Taiwan,322203000,7,2020,
2020-09-01,5274,Taiwan,203058000,8,2020,
2020-10-01,5274,Taiwan,207247000,9,2020,
2020-11-01,5274,Taiwan,188741000,10,2020,
2020-12-01,5274,Taiwan,228037000,11,2020,
2021-01-01,5274,Taiwan,280545000,12,2020,
2021-02-01,5274,Taiwan,238148000,1,2021,
2021-03-01,5274,Taiwan,252026000,2,2021,
2021-04-01,5274,Taiwan,260341000,3,2021,
2021-05-01,5274,Taiwan,282572000,4,2021,
2021-06-01,5274,Taiwan,304950000,5,2021,
2021-07-01,5274,Taiwan,328914000,6,2021,
2021-08-01,5274,Taiwan,329494000,7,2021,
2021-09-01,5274,Taiwan,303639000,8,2021,
2021-10-01,5274,Taiwan,306201000,9,2021,
2021-11-01,5274,Taiwan,355983000,10,2021,
2021-12-01,5274,Taiwan,304711000,11,2021,
2022-01-01,5274,Taiwan,370653000,12,2021,
2022-02-01,5274,Taiwan,384525000,1,2022,
2022-03-01,5274,Taiwan,334015000,2,2022,
2022-04-01,5274,Taiwan,432969000,3,2022,
2022-05-01,5274,Taiwan,454221000,4,2022,
2022-06-01,5274,Taiwan,465679000,5,2022,
2022-07-01,5274,Taiwan,505432000,6,2022,
2022-08-01,5274,Taiwan,427488000,7,2022,
2022-09-01,5274,Taiwan,402600000,8,2022,
2022-10-01,5274,Taiwan,476492000,9,2022,
2022-11-01,5274,Taiwan,516534000,10,2022,
2022-12-01,5274,Taiwan,419387000,11,2022,
2023-01-01,5274,Taiwan,390786000,12,2022,
2023-02-01,5274,Taiwan,220450000,1,2023,
2023-03-01,5274,Taiwan,223106000,2,2023,
2023-04-01,5274,Taiwan,225840000,3,2023,
2023-05-01,5274,Taiwan,228014000,4,2023,
2023-06-01,5274,Taiwan,225675000,5,2023,
2023-07-01,5274,Taiwan,226350000,6,2023,
2023-08-01,5274,Taiwan,231717000,7,2023,
2023-09-01,5274,Taiwan,243429000,8,2023,
2023-10-01,5274,Taiwan,321568000,9,2023,
2023-11-01,5274,Taiwan,323669000,10,2023,
2023-12-01,5274,Taiwan,341994000,11,2023,
2024-01-01,5274,Taiwan,318583000,12,2023,
2024-02-01,5274,Taiwan,362308000,1,2024,
2024-03-01,5274,Taiwan,292096000,2,2024,
2024-04-01,5274,Taiwan,359069000,3,2024,
2024-05-01,5274,Taiwan,415897000,4,2024,
2024-06-01,5274,Taiwan,435334000,5,2024,
2024-07-01,5274,Taiwan,504814000,6,2024,
2024-08-01,5274,Taiwan,601189000,7,2024,
2024-09-01,5274,Taiwan,677094000,8,2024,
2024-10-01,5274,Taiwan,708152000,9,2024,
2024-11-01,5274,Taiwan,685782000,10,2024,
2024-12-01,5274,Taiwan,681054000,11,2024,
2025-01-01,5274,Taiwan,736877000,12,2024,
2025-02-01,5274,Taiwan,700869000,1,2025,
2025-03-01,5274,Taiwan,609219000,2,2025,
2025-04-01,5274,Taiwan,755030000,3,2025,
2025-05-01,5274,Taiwan,704344000,4,2025,
2025-06-01,5274,Taiwan,759860000,5,2025,
2025-07-01,5274,Taiwan,782343000,6,2025,
2025-08-01,5274,Taiwan,771292000,7,2025,
2025-09-01,5274,Taiwan,744425000,8,2025,
2025-10-01,5274,Taiwan,814367000,9,2025,
2025-11-01,5274,Taiwan,730624000,10,2025,
2025-12-01,5274,Taiwan,840288000,11,2025,
