date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,4938,Taiwan,114303797000,12,2014,
2015-02-01,4938,Taiwan,118049142000,1,2015,
2015-03-01,4938,Taiwan,69283994000,2,2015,
2015-04-01,4938,Taiwan,86615469000,3,2015,
2015-05-01,4938,Taiwan,78080920000,4,2015,
2015-06-01,4938,Taiwan,70573012000,5,2015,
2015-07-01,4938,Taiwan,70010748000,6,2015,
2015-08-01,4938,Taiwan,66814974000,7,2015,
2015-09-01,4938,Taiwan,75776654000,8,2015,
2015-10-01,4938,Taiwan,166083357000,9,2015,
2015-11-01,4938,Taiwan,175299304000,10,2015,
2015-12-01,4938,Taiwan,121354664000,11,2015,
2016-01-01,4938,Taiwan,115655650000,12,2015,
2016-02-01,4938,Taiwan,101430026000,1,2016,
2016-03-01,4938,Taiwan,65721503000,2,2016,
2016-04-01,4938,Taiwan,89368912000,3,2016,
2016-05-01,4938,Taiwan,65076702000,4,2016,
2016-06-01,4938,Taiwan,66553746000,5,2016,
2016-07-01,4938,Taiwan,93353195000,6,2016,
2016-08-01,4938,Taiwan,82425826000,7,2016,
2016-09-01,4938,Taiwan,82608165000,8,2016,
2016-10-01,4938,Taiwan,151034422000,9,2016,
2016-11-01,4938,Taiwan,150798805000,10,2016,
2016-12-01,4938,Taiwan,125845768000,11,2016,
2017-01-01,4938,Taiwan,84014079000,12,2016,
2017-02-01,4938,Taiwan,89148899000,1,2017,
2017-03-01,4938,Taiwan,75230645000,2,2017,
2017-04-01,4938,Taiwan,74290673000,3,2017,
2017-05-01,4938,Taiwan,82005125000,4,2017,
2017-06-01,4938,Taiwan,78639048000,5,2017,
2017-07-01,4938,Taiwan,80361621000,6,2017,
2017-08-01,4938,Taiwan,93865973000,7,2017,
2017-09-01,4938,Taiwan,89125237000,8,2017,
2017-10-01,4938,Taiwan,153660777000,9,2017,
2017-11-01,4938,Taiwan,166477783000,10,2017,
2017-12-01,4938,Taiwan,121830215000,11,2017,
2018-01-01,4938,Taiwan,89010278000,12,2017,
2018-02-01,4938,Taiwan,121063148000,1,2018,
2018-03-01,4938,Taiwan,76834329000,2,2018,
2018-04-01,4938,Taiwan,82989885000,3,2018,
2018-05-01,4938,Taiwan,104345161000,4,2018,
2018-06-01,4938,Taiwan,90961327000,5,2018,
2018-07-01,4938,Taiwan,75891996000,6,2018,
2018-08-01,4938,Taiwan,103948849000,7,2018,
2018-09-01,4938,Taiwan,98206641000,8,2018,
2018-10-01,4938,Taiwan,119923034000,9,2018,
2018-11-01,4938,Taiwan,186022952000,10,2018,
2018-12-01,4938,Taiwan,174228775000,11,2018,
2019-01-01,4938,Taiwan,105747715000,12,2018,
2019-02-01,4938,Taiwan,122634116000,1,2019,
2019-03-01,4938,Taiwan,81645017000,2,2019,
2019-04-01,4938,Taiwan,90015403000,3,2019,
2019-05-01,4938,Taiwan,112570141000,4,2019,
2019-06-01,4938,Taiwan,98337726000,5,2019,
2019-07-01,4938,Taiwan,88176876000,6,2019,
2019-08-01,4938,Taiwan,98843514000,7,2019,
2019-09-01,4938,Taiwan,98406528000,8,2019,
2019-10-01,4938,Taiwan,157715382000,9,2019,
2019-11-01,4938,Taiwan,147087458000,10,2019,
2019-12-01,4938,Taiwan,142121617000,11,2019,
2020-01-01,4938,Taiwan,128697329000,12,2019,
2020-02-01,4938,Taiwan,95653396000,1,2020,
2020-03-01,4938,Taiwan,81804451000,2,2020,
2020-04-01,4938,Taiwan,101034602000,3,2020,
2020-05-01,4938,Taiwan,103774385000,4,2020,
2020-06-01,4938,Taiwan,114112166000,5,2020,
2020-07-01,4938,Taiwan,109856812000,6,2020,
2020-08-01,4938,Taiwan,103908742000,7,2020,
2020-09-01,4938,Taiwan,105613255000,8,2020,
2020-10-01,4938,Taiwan,126145765000,9,2020,
2020-11-01,4938,Taiwan,138168160000,10,2020,
2020-12-01,4938,Taiwan,179191659000,11,2020,
2021-01-01,4938,Taiwan,140051496000,12,2020,
2021-02-01,4938,Taiwan,82418580000,1,2021,
2021-03-01,4938,Taiwan,53779398000,2,2021,
2021-04-01,4938,Taiwan,80375353000,3,2021,
2021-05-01,4938,Taiwan,93054564000,4,2021,
2021-06-01,4938,Taiwan,90320534000,5,2021,
2021-07-01,4938,Taiwan,88868602000,6,2021,
2021-08-01,4938,Taiwan,88532771000,7,2021,
2021-09-01,4938,Taiwan,85313027000,8,2021,
2021-10-01,4938,Taiwan,149038905000,9,2021,
2021-11-01,4938,Taiwan,137987485000,10,2021,
2021-12-01,4938,Taiwan,158243901000,11,2021,
2022-01-01,4938,Taiwan,155780369000,12,2021,
2022-02-01,4938,Taiwan,123138251000,1,2022,
2022-03-01,4938,Taiwan,85123635000,2,2022,
2022-04-01,4938,Taiwan,115562874000,3,2022,
2022-05-01,4938,Taiwan,75061027000,4,2022,
2022-06-01,4938,Taiwan,93665208000,5,2022,
2022-07-01,4938,Taiwan,112003987000,6,2022,
2022-08-01,4938,Taiwan,107969645000,7,2022,
2022-09-01,4938,Taiwan,116036992000,8,2022,
2022-10-01,4938,Taiwan,128854850000,9,2022,
2022-11-01,4938,Taiwan,131786728000,10,2022,
2022-12-01,4938,Taiwan,113473560000,11,2022,
2023-01-01,4938,Taiwan,112769371000,12,2022,
2023-02-01,4938,Taiwan,124608998000,1,2023,
2023-03-01,4938,Taiwan,92255341000,2,2023,
2023-04-01,4938,Taiwan,101268669000,3,2023,
2023-05-01,4938,Taiwan,107411633000,4,2023,
2023-06-01,4938,Taiwan,90623872000,5,2023,
2023-07-01,4938,Taiwan,82671774000,6,2023,
2023-08-01,4938,Taiwan,93585467000,7,2023,
2023-09-01,4938,Taiwan,89353095000,8,2023,
2023-10-01,4938,Taiwan,132827701000,9,2023,
