date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,3231,Taiwan,60404040000,12,2014,
2015-02-01,3231,Taiwan,49326538000,1,2015,
2015-03-01,3231,Taiwan,44900970000,2,2015,
2015-04-01,3231,Taiwan,56399361000,3,2015,
2015-05-01,3231,Taiwan,46991211000,4,2015,
2015-06-01,3231,Taiwan,44878688000,5,2015,
2015-07-01,3231,Taiwan,54068127000,6,2015,
2015-08-01,3231,Taiwan,44814798000,7,2015,
2015-09-01,3231,Taiwan,47041149000,8,2015,
2015-10-01,3231,Taiwan,60773336000,9,2015,
2015-11-01,3231,Taiwan,56835489000,10,2015,
2015-12-01,3231,Taiwan,58918556000,11,2015,
2016-01-01,3231,Taiwan,58327743000,12,2015,
2016-02-01,3231,Taiwan,41213071000,1,2016,
2016-03-01,3231,Taiwan,40338300000,2,2016,
2016-04-01,3231,Taiwan,53144233000,3,2016,
2016-05-01,3231,Taiwan,44445888000,4,2016,
2016-06-01,3231,Taiwan,48134376000,5,2016,
2016-07-01,3231,Taiwan,54046891000,6,2016,
2016-08-01,3231,Taiwan,47539586000,7,2016,
2016-09-01,3231,Taiwan,58481376000,8,2016,
2016-10-01,3231,Taiwan,62517259000,9,2016,
2016-11-01,3231,Taiwan,65633171000,10,2016,
2016-12-01,3231,Taiwan,74127823000,11,2016,
2017-01-01,3231,Taiwan,69798001000,12,2016,
2017-02-01,3231,Taiwan,54691307000,1,2017,
2017-03-01,3231,Taiwan,49416274000,2,2017,
2017-04-01,3231,Taiwan,64300531000,3,2017,
2017-05-01,3231,Taiwan,59342643000,4,2017,
2017-06-01,3231,Taiwan,64203771000,5,2017,
2017-07-01,3231,Taiwan,69801770000,6,2017,
2017-08-01,3231,Taiwan,65937433000,7,2017,
2017-09-01,3231,Taiwan,66630136000,8,2017,
2017-10-01,3231,Taiwan,79908743000,9,2017,
2017-11-01,3231,Taiwan,89789752000,10,2017,
2017-12-01,3231,Taiwan,89120886000,11,2017,
2018-01-01,3231,Taiwan,82489731000,12,2017,
2018-02-01,3231,Taiwan,79401240000,1,2018,
2018-03-01,3231,Taiwan,67361724000,2,2018,
2018-04-01,3231,Taiwan,70289961000,3,2018,
2018-05-01,3231,Taiwan,57761491000,4,2018,
2018-06-01,3231,Taiwan,64571114000,5,2018,
2018-07-01,3231,Taiwan,67015115000,6,2018,
2018-08-01,3231,Taiwan,66355278000,7,2018,
2018-09-01,3231,Taiwan,73777703000,8,2018,
2018-10-01,3231,Taiwan,87643498000,9,2018,
2018-11-01,3231,Taiwan,91635405000,10,2018,
2018-12-01,3231,Taiwan,77015185000,11,2018,
2019-01-01,3231,Taiwan,86434425000,12,2018,
2019-02-01,3231,Taiwan,75735545000,1,2019,
2019-03-01,3231,Taiwan,56850489000,2,2019,
2019-04-01,3231,Taiwan,73627766000,3,2019,
2019-05-01,3231,Taiwan,63549753000,4,2019,
2019-06-01,3231,Taiwan,64472541000,5,2019,
2019-07-01,3231,Taiwan,77517579000,6,2019,
2019-08-01,3231,Taiwan,66598310000,7,2019,
2019-09-01,3231,Taiwan,70065885000,8,2019,
2019-10-01,3231,Taiwan,79625642000,9,2019,
2019-11-01,3231,Taiwan,79900519000,10,2019,
2019-12-01,3231,Taiwan,84176262000,11,2019,
2020-01-01,3231,Taiwan,86134836000,12,2019,
2020-02-01,3231,Taiwan,60489120000,1,2020,
2020-03-01,3231,Taiwan,44862598000,2,2020,
2020-04-01,3231,Taiwan,68332849000,3,2020,
2020-05-01,3231,Taiwan,66875475000,4,2020,
2020-06-01,3231,Taiwan,75316883000,5,2020,
2020-07-01,3231,Taiwan,79001974000,6,2020,
2020-08-01,3231,Taiwan,78466276000,7,2020,
2020-09-01,3231,Taiwan,70012025000,8,2020,
2020-10-01,3231,Taiwan,69115242000,9,2020,
2020-11-01,3231,Taiwan,72192665000,10,2020,
2020-12-01,3231,Taiwan,86817870000,11,2020,
2021-01-01,3231,Taiwan,73527923000,12,2020,
2021-02-01,3231,Taiwan,58569401000,1,2021,
2021-03-01,3231,Taiwan,49477754000,2,2021,
2021-04-01,3231,Taiwan,69092011000,3,2021,
2021-05-01,3231,Taiwan,68220509000,4,2021,
2021-06-01,3231,Taiwan,60974386000,5,2021,
2021-07-01,3231,Taiwan,71903891000,6,2021,
2021-08-01,3231,Taiwan,67521122000,7,2021,
2021-09-01,3231,Taiwan,70278501000,8,2021,
2021-10-01,3231,Taiwan,82592571000,9,2021,
2021-11-01,3231,Taiwan,80238095000,10,2021,
2021-12-01,3231,Taiwan,86203518000,11,2021,
2022-01-01,3231,Taiwan,96078329000,12,2021,
2022-02-01,3231,Taiwan,66957794000,1,2022,
2022-03-01,3231,Taiwan,64629461000,2,2022,
2022-04-01,3231,Taiwan,94858526000,3,2022,
2022-05-01,3231,Taiwan,68352110000,4,2022,
2022-06-01,3231,Taiwan,74337356000,5,2022,
2022-07-01,3231,Taiwan,101526536000,6,2022,
2022-08-01,3231,Taiwan,79684558000,7,2022,
2022-09-01,3231,Taiwan,76876839000,8,2022,
2022-10-01,3231,Taiwan,93541711000,9,2022,
2022-11-01,3231,Taiwan,78600200000,10,2022,
2022-12-01,3231,Taiwan,88603854000,11,2022,
2023-01-01,3231,Taiwan,96428739000,12,2022,
2023-02-01,3231,Taiwan,54967408000,1,2023,
2023-03-01,3231,Taiwan,62066820000,2,2023,
2023-04-01,3231,Taiwan,94965979000,3,2023,
2023-05-01,3231,Taiwan,62125793000,4,2023,
2023-06-01,3231,Taiwan,63328331000,5,2023,
2023-07-01,3231,Taiwan,81098600000,6,2023,
2023-08-01,3231,Taiwan,67719669000,7,2023,
2023-09-01,3231,Taiwan,72891238000,8,2023,
2023-10-01,3231,Taiwan,77882364000,9,2023,
2023-11-01,3231,Taiwan,78402929000,10,2023,
2023-12-01,3231,Taiwan,76435409000,11,2023,
2024-01-01,3231,Taiwan,74698087000,12,2023,
2024-02-01,3231,Taiwan,67299575000,1,2024,
2024-03-01,3231,Taiwan,81097431000,2,2024,
2024-04-01,3231,Taiwan,89831083000,3,2024,
2024-05-01,3231,Taiwan,72642799000,4,2024,
2024-06-01,3231,Taiwan,79501289000,5,2024,
2024-07-01,3231,Taiwan,88787165000,6,2024,
2024-08-01,3231,Taiwan,86190479000,7,2024,
2024-09-01,3231,Taiwan,89820629000,8,2024,
2024-10-01,3231,Taiwan,96903570000,9,2024,
2024-11-01,3231,Taiwan,96284824000,10,2024,
2024-12-01,3231,Taiwan,95242553000,11,2024,
2025-01-01,3231,Taiwan,105654212000,12,2024,
2025-02-01,3231,Taiwan,90786162000,1,2025,
2025-03-01,3231,Taiwan,102714136000,2,2025,
2025-04-01,3231,Taiwan,152984771000,3,2025,
2025-05-01,3231,Taiwan,133703546000,4,2025,
2025-06-01,3231,Taiwan,208405603000,5,2025,
2025-07-01,3231,Taiwan,209182302000,6,2025,
2025-08-01,3231,Taiwan,191725748000,7,2025,
2025-09-01,3231,Taiwan,172642595000,8,2025,
2025-10-01,3231,Taiwan,203436940000,9,2025,
2025-11-01,3231,Taiwan,185061565000,10,2025,
2025-12-01,3231,Taiwan,280624451000,11,2025,
