date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2377,Taiwan,6796943000,12,2014,
2015-02-01,2377,Taiwan,7727424000,1,2015,
2015-03-01,2377,Taiwan,5686313000,2,2015,
2015-04-01,2377,Taiwan,6823814000,3,2015,
2015-05-01,2377,Taiwan,5863707000,4,2015,
2015-06-01,2377,Taiwan,5621554000,5,2015,
2015-07-01,2377,Taiwan,6942507000,6,2015,
2015-08-01,2377,Taiwan,6604341000,7,2015,
2015-09-01,2377,Taiwan,7343363000,8,2015,
2015-10-01,2377,Taiwan,8595621000,9,2015,
2015-11-01,2377,Taiwan,7824116000,10,2015,
2015-12-01,2377,Taiwan,8596807000,11,2015,
2016-01-01,2377,Taiwan,7674826000,12,2015,
2016-02-01,2377,Taiwan,8521606000,1,2016,
2016-03-01,2377,Taiwan,6783125000,2,2016,
2016-04-01,2377,Taiwan,8204571000,3,2016,
2016-05-01,2377,Taiwan,6760396000,4,2016,
2016-06-01,2377,Taiwan,7112532000,5,2016,
2016-07-01,2377,Taiwan,8719273000,6,2016,
2016-08-01,2377,Taiwan,8337530000,7,2016,
2016-09-01,2377,Taiwan,10223524000,8,2016,
2016-10-01,2377,Taiwan,10983686000,9,2016,
2016-11-01,2377,Taiwan,9382049000,10,2016,
2016-12-01,2377,Taiwan,8739371000,11,2016,
2017-01-01,2377,Taiwan,8419326000,12,2016,
2017-02-01,2377,Taiwan,8461830000,1,2017,
2017-03-01,2377,Taiwan,7301880000,2,2017,
2017-04-01,2377,Taiwan,8786173000,3,2017,
2017-05-01,2377,Taiwan,6443101000,4,2017,
2017-06-01,2377,Taiwan,6910854000,5,2017,
2017-07-01,2377,Taiwan,9900400000,6,2017,
2017-08-01,2377,Taiwan,9373696000,7,2017,
2017-09-01,2377,Taiwan,9191125000,8,2017,
2017-10-01,2377,Taiwan,10528450000,9,2017,
2017-11-01,2377,Taiwan,9667012000,10,2017,
2017-12-01,2377,Taiwan,10425534000,11,2017,
2018-01-01,2377,Taiwan,9429400000,12,2017,
2018-02-01,2377,Taiwan,10830591000,1,2018,
2018-03-01,2377,Taiwan,9222929000,2,2018,
2018-04-01,2377,Taiwan,11728674000,3,2018,
2018-05-01,2377,Taiwan,9943951000,4,2018,
2018-06-01,2377,Taiwan,9822644000,5,2018,
2018-07-01,2377,Taiwan,8529808000,6,2018,
2018-08-01,2377,Taiwan,9234458000,7,2018,
2018-09-01,2377,Taiwan,8914265000,8,2018,
2018-10-01,2377,Taiwan,10548373000,9,2018,
2018-11-01,2377,Taiwan,11788451000,10,2018,
2018-12-01,2377,Taiwan,10528779000,11,2018,
2019-01-01,2377,Taiwan,7447152000,12,2018,
2019-02-01,2377,Taiwan,10833587000,1,2019,
2019-03-01,2377,Taiwan,8246480000,2,2019,
2019-04-01,2377,Taiwan,10407854000,3,2019,
2019-05-01,2377,Taiwan,8539331000,4,2019,
2019-06-01,2377,Taiwan,9037738000,5,2019,
2019-07-01,2377,Taiwan,8567063000,6,2019,
2019-08-01,2377,Taiwan,9759289000,7,2019,
2019-09-01,2377,Taiwan,11333820000,8,2019,
2019-10-01,2377,Taiwan,11720989000,9,2019,
2019-11-01,2377,Taiwan,11810866000,10,2019,
2019-12-01,2377,Taiwan,11143632000,11,2019,
2020-01-01,2377,Taiwan,9090257000,12,2019,
2020-02-01,2377,Taiwan,10065900000,1,2020,
2020-03-01,2377,Taiwan,8129812000,2,2020,
2020-04-01,2377,Taiwan,10307830000,3,2020,
2020-05-01,2377,Taiwan,10608256000,4,2020,
2020-06-01,2377,Taiwan,10949799000,5,2020,
2020-07-01,2377,Taiwan,13779635000,6,2020,
2020-08-01,2377,Taiwan,13840272000,7,2020,
2020-09-01,2377,Taiwan,13275096000,8,2020,
2020-10-01,2377,Taiwan,13640345000,9,2020,
2020-11-01,2377,Taiwan,13838851000,10,2020,
2020-12-01,2377,Taiwan,15612071000,11,2020,
2021-01-01,2377,Taiwan,12454321000,12,2020,
2021-02-01,2377,Taiwan,17022930000,1,2021,
2021-03-01,2377,Taiwan,13256069000,2,2021,
2021-04-01,2377,Taiwan,17725961000,3,2021,
2021-05-01,2377,Taiwan,15077434000,4,2021,
2021-06-01,2377,Taiwan,15674299000,5,2021,
2021-07-01,2377,Taiwan,15570323000,6,2021,
2021-08-01,2377,Taiwan,14524825000,7,2021,
2021-09-01,2377,Taiwan,18478966000,8,2021,
2021-10-01,2377,Taiwan,19203131000,9,2021,
2021-11-01,2377,Taiwan,19925373000,10,2021,
2021-12-01,2377,Taiwan,19841796000,11,2021,
2022-01-01,2377,Taiwan,15508581000,12,2021,
2022-02-01,2377,Taiwan,20386768000,1,2022,
2022-03-01,2377,Taiwan,14870306000,2,2022,
2022-04-01,2377,Taiwan,17781712000,3,2022,
2022-05-01,2377,Taiwan,15608092000,4,2022,
2022-06-01,2377,Taiwan,15909845000,5,2022,
2022-07-01,2377,Taiwan,16497922000,6,2022,
2022-08-01,2377,Taiwan,13011506000,7,2022,
2022-09-01,2377,Taiwan,12564059000,8,2022,
2022-10-01,2377,Taiwan,12990682000,9,2022,
2022-11-01,2377,Taiwan,13653812000,10,2022,
2022-12-01,2377,Taiwan,14846623000,11,2022,
2023-01-01,2377,Taiwan,12289620000,12,2022,
2023-02-01,2377,Taiwan,13156226000,1,2023,
2023-03-01,2377,Taiwan,14111271000,2,2023,
2023-04-01,2377,Taiwan,16333250000,3,2023,
2023-05-01,2377,Taiwan,13109949000,4,2023,
