date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2308,Taiwan,16236482000,12,2014,
2015-02-01,2308,Taiwan,16785051000,1,2015,
2015-03-01,2308,Taiwan,11673008000,2,2015,
2015-04-01,2308,Taiwan,14744926000,3,2015,
2015-05-01,2308,Taiwan,15516504000,4,2015,
2015-06-01,2308,Taiwan,16163528000,5,2015,
2015-07-01,2308,Taiwan,17052255000,6,2015,
2015-08-01,2308,Taiwan,18023341000,7,2015,
2015-09-01,2308,Taiwan,18207429000,8,2015,
2015-10-01,2308,Taiwan,19681956000,9,2015,
2015-11-01,2308,Taiwan,18884560000,10,2015,
2015-12-01,2308,Taiwan,18248999000,11,2015,
2016-01-01,2308,Taiwan,18459051000,12,2015,
2016-02-01,2308,Taiwan,17147998000,1,2016,
2016-03-01,2308,Taiwan,12420728000,2,2016,
2016-04-01,2308,Taiwan,18038490000,3,2016,
2016-05-01,2308,Taiwan,17007532000,4,2016,
2016-06-01,2308,Taiwan,17784648000,5,2016,
2016-07-01,2308,Taiwan,17873867000,6,2016,
2016-08-01,2308,Taiwan,18716402000,7,2016,
2016-09-01,2308,Taiwan,18737411000,8,2016,
2016-10-01,2308,Taiwan,19614120000,9,2016,
2016-11-01,2308,Taiwan,18204555000,10,2016,
2016-12-01,2308,Taiwan,19320829000,11,2016,
2017-01-01,2308,Taiwan,19488991000,12,2016,
2017-02-01,2308,Taiwan,14433964000,1,2017,
2017-03-01,2308,Taiwan,16025797000,2,2017,
2017-04-01,2308,Taiwan,18464898000,3,2017,
2017-05-01,2308,Taiwan,17492850000,4,2017,
2017-06-01,2308,Taiwan,17286218000,5,2017,
2017-07-01,2308,Taiwan,18694262000,6,2017,
2017-08-01,2308,Taiwan,19152574000,7,2017,
2017-09-01,2308,Taiwan,19920756000,8,2017,
2017-10-01,2308,Taiwan,20749145000,9,2017,
2017-11-01,2308,Taiwan,19442817000,10,2017,
2017-12-01,2308,Taiwan,21113263000,11,2017,
2018-01-01,2308,Taiwan,20800971000,12,2017,
2018-02-01,2308,Taiwan,18938071000,1,2018,
2018-03-01,2308,Taiwan,13374183000,2,2018,
2018-04-01,2308,Taiwan,18557770000,3,2018,
2018-05-01,2308,Taiwan,18269675000,4,2018,
2018-06-01,2308,Taiwan,19807110000,5,2018,
2018-07-01,2308,Taiwan,19820322000,6,2018,
2018-08-01,2308,Taiwan,20547056000,7,2018,
2018-09-01,2308,Taiwan,21457243000,8,2018,
2018-10-01,2308,Taiwan,21612501000,9,2018,
2018-11-01,2308,Taiwan,21300694000,10,2018,
