date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2002,Taiwan,30160526000,12,2014,
2015-02-01,2002,Taiwan,29403105000,1,2015,
2015-03-01,2002,Taiwan,23583840000,2,2015,
2015-04-01,2002,Taiwan,27816757000,3,2015,
2015-05-01,2002,Taiwan,25352633000,4,2015,
2015-06-01,2002,Taiwan,24191363000,5,2015,
2015-07-01,2002,Taiwan,24018677000,6,2015,
2015-08-01,2002,Taiwan,23940466000,7,2015,
2015-09-01,2002,Taiwan,22628370000,8,2015,
2015-10-01,2002,Taiwan,21124844000,9,2015,
2015-11-01,2002,Taiwan,21125715000,10,2015,
2015-12-01,2002,Taiwan,20302262000,11,2015,
2016-01-01,2002,Taiwan,21592504000,12,2015,
2016-02-01,2002,Taiwan,22238128000,1,2016,
2016-03-01,2002,Taiwan,17998083000,2,2016,
2016-04-01,2002,Taiwan,24722332000,3,2016,
2016-05-01,2002,Taiwan,22882766000,4,2016,
2016-06-01,2002,Taiwan,24478925000,5,2016,
2016-07-01,2002,Taiwan,24971017000,6,2016,
2016-08-01,2002,Taiwan,24499260000,7,2016,
2016-09-01,2002,Taiwan,25709655000,8,2016,
2016-10-01,2002,Taiwan,23384315000,9,2016,
2016-11-01,2002,Taiwan,26031727000,10,2016,
2016-12-01,2002,Taiwan,27841597000,11,2016,
2017-01-01,2002,Taiwan,28285155000,12,2016,
2017-02-01,2002,Taiwan,25157643000,1,2017,
2017-03-01,2002,Taiwan,25868858000,2,2017,
2017-04-01,2002,Taiwan,31957848000,3,2017,
2017-05-01,2002,Taiwan,27886682000,4,2017,
2017-06-01,2002,Taiwan,30165413000,5,2017,
2017-07-01,2002,Taiwan,26812821000,6,2017,
2017-08-01,2002,Taiwan,28479023000,7,2017,
2017-09-01,2002,Taiwan,30630858000,8,2017,
2017-10-01,2002,Taiwan,29807618000,9,2017,
2017-11-01,2002,Taiwan,29603163000,10,2017,
2017-12-01,2002,Taiwan,29678153000,11,2017,
2018-01-01,2002,Taiwan,30963922000,12,2017,
2018-02-01,2002,Taiwan,32819912000,1,2018,
2018-03-01,2002,Taiwan,26665920000,2,2018,
2018-04-01,2002,Taiwan,33903830000,3,2018,
2018-05-01,2002,Taiwan,31934984000,4,2018,
