date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,1102,Taiwan,7217554000,12,2014,
2015-02-01,1102,Taiwan,6851825000,1,2015,
2015-03-01,1102,Taiwan,3279346000,2,2015,
2015-04-01,1102,Taiwan,5274419000,3,2015,
2015-05-01,1102,Taiwan,5767824000,4,2015,
2015-06-01,1102,Taiwan,5623713000,5,2015,
2015-07-01,1102,Taiwan,5516532000,6,2015,
2015-08-01,1102,Taiwan,5746639000,7,2015,
2015-09-01,1102,Taiwan,5512417000,8,2015,
2015-10-01,1102,Taiwan,5546527000,9,2015,
2015-11-01,1102,Taiwan,5901983000,10,2015,
2015-12-01,1102,Taiwan,5547070000,11,2015,
2016-01-01,1102,Taiwan,5867232000,12,2015,
2016-02-01,1102,Taiwan,5066062000,1,2016,
2016-03-01,1102,Taiwan,2595177000,2,2016,
2016-04-01,1102,Taiwan,5338549000,3,2016,
2016-05-01,1102,Taiwan,5557712000,4,2016,
2016-06-01,1102,Taiwan,5339750000,5,2016,
2016-07-01,1102,Taiwan,5232410000,6,2016,
2016-08-01,1102,Taiwan,4788866000,7,2016,
2016-09-01,1102,Taiwan,5106282000,8,2016,
2016-10-01,1102,Taiwan,5078411000,9,2016,
2016-11-01,1102,Taiwan,5513659000,10,2016,
2016-12-01,1102,Taiwan,5331778000,11,2016,
2017-01-01,1102,Taiwan,6023954000,12,2016,
2017-02-01,1102,Taiwan,4162130000,1,2017,
2017-03-01,1102,Taiwan,3049461000,2,2017,
2017-04-01,1102,Taiwan,5308954000,3,2017,
2017-05-01,1102,Taiwan,5218646000,4,2017,
2017-06-01,1102,Taiwan,5741517000,5,2017,
2017-07-01,1102,Taiwan,5331442000,6,2017,
2017-08-01,1102,Taiwan,5252149000,7,2017,
2017-09-01,1102,Taiwan,5478165000,8,2017,
2017-10-01,1102,Taiwan,5806573000,9,2017,
2017-11-01,1102,Taiwan,5840273000,10,2017,
2017-12-01,1102,Taiwan,6639248000,11,2017,
2018-01-01,1102,Taiwan,7070625000,12,2017,
2018-02-01,1102,Taiwan,6769986000,1,2018,
2018-03-01,1102,Taiwan,3408539000,2,2018,
