date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2633,Taiwan,3243142000,12,2014,
2015-02-01,2633,Taiwan,3156175000,1,2015,
2015-03-01,2633,Taiwan,3475895000,2,2015,
2015-04-01,2633,Taiwan,3296472000,3,2015,
2015-05-01,2633,Taiwan,3366831000,4,2015,
2015-06-01,2633,Taiwan,3367012000,5,2015,
2015-07-01,2633,Taiwan,3276083000,6,2015,
2015-08-01,2633,Taiwan,3346962000,7,2015,
2015-09-01,2633,Taiwan,3321483000,8,2015,
2015-10-01,2633,Taiwan,3234297000,9,2015,
2015-11-01,2633,Taiwan,15413833000,10,2015,
2015-12-01,2633,Taiwan,3285040000,11,2015,
2016-01-01,2633,Taiwan,3361309000,12,2015,
2016-02-01,2633,Taiwan,3338386000,1,2016,
2016-03-01,2633,Taiwan,3461579000,2,2016,
2016-04-01,2633,Taiwan,3183153000,3,2016,
2016-05-01,2633,Taiwan,3396678000,4,2016,
2016-06-01,2633,Taiwan,3329769000,5,2016,
2016-07-01,2633,Taiwan,3336420000,6,2016,
2016-08-01,2633,Taiwan,3404769000,7,2016,
2016-09-01,2633,Taiwan,3411317000,8,2016,
2016-10-01,2633,Taiwan,3200117000,9,2016,
2016-11-01,2633,Taiwan,3539989000,10,2016,
2016-12-01,2633,Taiwan,3356414000,11,2016,
2017-01-01,2633,Taiwan,3652315000,12,2016,
2017-02-01,2633,Taiwan,3877568000,1,2017,
2017-03-01,2633,Taiwan,3373203000,2,2017,
2017-04-01,2633,Taiwan,3554361000,3,2017,
2017-05-01,2633,Taiwan,3631455000,4,2017,
2017-06-01,2633,Taiwan,3709198000,5,2017,
2017-07-01,2633,Taiwan,3266544000,6,2017,
2017-08-01,2633,Taiwan,3550116000,7,2017,
2017-09-01,2633,Taiwan,3740170000,8,2017,
2017-10-01,2633,Taiwan,3323538000,9,2017,
2017-11-01,2633,Taiwan,3898314000,10,2017,
2017-12-01,2633,Taiwan,3572094000,11,2017,
2018-01-01,2633,Taiwan,3938491000,12,2017,
2018-02-01,2633,Taiwan,3490621000,1,2018,
2018-03-01,2633,Taiwan,3826420000,2,2018,
2018-04-01,2633,Taiwan,3721958000,3,2018,
2018-05-01,2633,Taiwan,3943891000,4,2018,
2018-06-01,2633,Taiwan,3681882000,5,2018,
2018-07-01,2633,Taiwan,3701825000,6,2018,
2018-08-01,2633,Taiwan,3743140000,7,2018,
2018-09-01,2633,Taiwan,3809773000,8,2018,
2018-10-01,2633,Taiwan,3751809000,9,2018,
2018-11-01,2633,Taiwan,3722142000,10,2018,
2018-12-01,2633,Taiwan,3923322000,11,2018,
2019-01-01,2633,Taiwan,4098224000,12,2018,
2019-02-01,2633,Taiwan,3768062000,1,2019,
2019-03-01,2633,Taiwan,4012567000,2,2019,
2019-04-01,2633,Taiwan,3981561000,3,2019,
2019-05-01,2633,Taiwan,4054767000,4,2019,
2019-06-01,2633,Taiwan,3841864000,5,2019,
2019-07-01,2633,Taiwan,3969896000,6,2019,
2019-08-01,2633,Taiwan,3922972000,7,2019,
2019-09-01,2633,Taiwan,3879227000,8,2019,
2019-10-01,2633,Taiwan,3876683000,9,2019,
2019-11-01,2633,Taiwan,4044502000,10,2019,
2019-12-01,2633,Taiwan,3952094000,11,2019,
2020-01-01,2633,Taiwan,4203195000,12,2019,
2020-02-01,2633,Taiwan,4488704000,1,2020,
2020-03-01,2633,Taiwan,2733939000,2,2020,
2020-04-01,2633,Taiwan,2377640000,3,2020,
2020-05-01,2633,Taiwan,2034083000,4,2020,
2020-06-01,2633,Taiwan,2468406000,5,2020,
2020-07-01,2633,Taiwan,3102809000,6,2020,
2020-08-01,2633,Taiwan,3364502000,7,2020,
2020-09-01,2633,Taiwan,3694189000,8,2020,
2020-10-01,2633,Taiwan,3364751000,9,2020,
2020-11-01,2633,Taiwan,3897049000,10,2020,
2020-12-01,2633,Taiwan,3677230000,11,2020,
2021-01-01,2633,Taiwan,3933903000,12,2020,
2021-02-01,2633,Taiwan,3148933000,1,2021,
2021-03-01,2633,Taiwan,3247104000,2,2021,
2021-04-01,2633,Taiwan,3471325000,3,2021,
2021-05-01,2633,Taiwan,3798528000,4,2021,
2021-06-01,2633,Taiwan,1901903000,5,2021,
2021-07-01,2633,Taiwan,401290000,6,2021,
2021-08-01,2633,Taiwan,840306000,7,2021,
2021-09-01,2633,Taiwan,1621143000,8,2021,
2021-10-01,2633,Taiwan,2146949000,9,2021,
2021-11-01,2633,Taiwan,2832491000,10,2021,
2021-12-01,2633,Taiwan,3068202000,11,2021,
2022-01-01,2633,Taiwan,3749713000,12,2021,
2022-02-01,2633,Taiwan,2950990000,1,2022,
2022-03-01,2633,Taiwan,2817257000,2,2022,
2022-04-01,2633,Taiwan,3222095000,3,2022,
2022-05-01,2633,Taiwan,2748579000,4,2022,
2022-06-01,2633,Taiwan,1790496000,5,2022,
2022-07-01,2633,Taiwan,2126536000,6,2022,
2022-08-01,2633,Taiwan,2991101000,7,2022,
2022-09-01,2633,Taiwan,3366023000,8,2022,
2022-10-01,2633,Taiwan,3423080000,9,2022,
2022-11-01,2633,Taiwan,3697609000,10,2022,
2022-12-01,2633,Taiwan,3753298000,11,2022,
2023-01-01,2633,Taiwan,4246169000,12,2022,
2023-02-01,2633,Taiwan,4344539000,1,2023,
2023-03-01,2633,Taiwan,3729498000,2,2023,
2023-04-01,2633,Taiwan,4074508000,3,2023,
2023-05-01,2633,Taiwan,4294450000,4,2023,
2023-06-01,2633,Taiwan,3995200000,5,2023,
2023-07-01,2633,Taiwan,4019151000,6,2023,
2023-08-01,2633,Taiwan,4069922000,7,2023,
2023-09-01,2633,Taiwan,4202652000,8,2023,
2023-10-01,2633,Taiwan,3916585000,9,2023,
2023-11-01,2633,Taiwan,4396204000,10,2023,
2023-12-01,2633,Taiwan,4240843000,11,2023,
2024-01-01,2633,Taiwan,4528471000,12,2023,
2024-02-01,2633,Taiwan,4296910000,1,2024,
2024-03-01,2633,Taiwan,4496773000,2,2024,
2024-04-01,2633,Taiwan,4584589000,3,2024,
2024-05-01,2633,Taiwan,4409676000,4,2024,
2024-06-01,2633,Taiwan,4311959000,5,2024,
2024-07-01,2633,Taiwan,4402938000,6,2024,
2024-08-01,2633,Taiwan,4241087000,7,2024,
2024-09-01,2633,Taiwan,4549657000,8,2024,
2024-10-01,2633,Taiwan,4456901000,9,2024,
2024-11-01,2633,Taiwan,4120049000,10,2024,
2024-12-01,2633,Taiwan,4516576000,11,2024,
2025-01-01,2633,Taiwan,4798549000,12,2024,
2025-02-01,2633,Taiwan,4660942000,1,2025,
2025-03-01,2633,Taiwan,4122096000,2,2025,
2025-04-01,2633,Taiwan,4590596000,3,2025,
2025-05-01,2633,Taiwan,4516131000,4,2025,
2025-06-01,2633,Taiwan,4551587000,5,2025,
2025-07-01,2633,Taiwan,4293173000,6,2025,
2025-08-01,2633,Taiwan,4386143000,7,2025,
2025-09-01,2633,Taiwan,4751344000,8,2025,
2025-10-01,2633,Taiwan,4236093000,9,2025,
2025-11-01,2633,Taiwan,4969772000,10,2025,
2025-12-01,2633,Taiwan,4673729000,11,2025,
