date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2883,Taiwan,3269238000,12,2014,
2015-02-01,2883,Taiwan,2078550000,1,2015,
2015-03-01,2883,Taiwan,2750565000,2,2015,
2015-04-01,2883,Taiwan,3231607000,3,2015,
2015-05-01,2883,Taiwan,3142981000,4,2015,
2015-06-01,2883,Taiwan,2812774000,5,2015,
2015-07-01,2883,Taiwan,2166123000,6,2015,
2015-08-01,2883,Taiwan,2794827000,7,2015,
2015-09-01,2883,Taiwan,1076652000,8,2015,
2015-10-01,2883,Taiwan,1836951000,9,2015,
2015-11-01,2883,Taiwan,3256625000,10,2015,
2015-12-01,2883,Taiwan,2185654000,11,2015,
2016-01-01,2883,Taiwan,3297902000,12,2015,
2016-02-01,2883,Taiwan,1647170000,1,2016,
2016-03-01,2883,Taiwan,1476499000,2,2016,
2016-04-01,2883,Taiwan,3380739000,3,2016,
2016-05-01,2883,Taiwan,1686346000,4,2016,
2016-06-01,2883,Taiwan,2317360000,5,2016,
2016-07-01,2883,Taiwan,1770071000,6,2016,
2016-08-01,2883,Taiwan,3691185000,7,2016,
2016-09-01,2883,Taiwan,3014227000,8,2016,
2016-10-01,2883,Taiwan,2045151000,9,2016,
2016-11-01,2883,Taiwan,2072238000,10,2016,
2016-12-01,2883,Taiwan,2802775000,11,2016,
2017-01-01,2883,Taiwan,2302118000,12,2016,
2017-02-01,2883,Taiwan,1772350000,1,2017,
2017-03-01,2883,Taiwan,2131880000,2,2017,
2017-04-01,2883,Taiwan,3066182000,3,2017,
2017-05-01,2883,Taiwan,1505560000,4,2017,
2017-06-01,2883,Taiwan,2445440000,5,2017,
2017-07-01,2883,Taiwan,3374371000,6,2017,
2017-08-01,2883,Taiwan,3292522000,7,2017,
2017-09-01,2883,Taiwan,3238924000,8,2017,
2017-10-01,2883,Taiwan,14987073000,9,2017,
2017-11-01,2883,Taiwan,14440431000,10,2017,
2017-12-01,2883,Taiwan,19965233000,11,2017,
2018-01-01,2883,Taiwan,16130968000,12,2017,
2018-02-01,2883,Taiwan,24933000000,1,2018,
2018-03-01,2883,Taiwan,12069545000,2,2018,
2018-04-01,2883,Taiwan,20954176000,3,2018,
2018-05-01,2883,Taiwan,18512625000,4,2018,
2018-06-01,2883,Taiwan,20696899000,5,2018,
2018-07-01,2883,Taiwan,22781900000,6,2018,
2018-08-01,2883,Taiwan,30457731000,7,2018,
2018-09-01,2883,Taiwan,24720907000,8,2018,
2018-10-01,2883,Taiwan,16152682000,9,2018,
2018-11-01,2883,Taiwan,20159797000,10,2018,
2018-12-01,2883,Taiwan,21326447000,11,2018,
2019-01-01,2883,Taiwan,20447556000,12,2018,
2019-02-01,2883,Taiwan,30549193000,1,2019,
2019-03-01,2883,Taiwan,16491797000,2,2019,
2019-04-01,2883,Taiwan,20890073000,3,2019,
2019-05-01,2883,Taiwan,23529250000,4,2019,
2019-06-01,2883,Taiwan,17928293000,5,2019,
2019-07-01,2883,Taiwan,17449088000,6,2019,
2019-08-01,2883,Taiwan,28277557000,7,2019,
2019-09-01,2883,Taiwan,18739443000,8,2019,
2019-10-01,2883,Taiwan,15462883000,9,2019,
2019-11-01,2883,Taiwan,15933047000,10,2019,
2019-12-01,2883,Taiwan,13454986000,11,2019,
2020-01-01,2883,Taiwan,22797962000,12,2019,
2020-02-01,2883,Taiwan,18573953000,1,2020,
2020-03-01,2883,Taiwan,14990134000,2,2020,
2020-04-01,2883,Taiwan,18867669000,3,2020,
2020-05-01,2883,Taiwan,13113711000,4,2020,
2020-06-01,2883,Taiwan,10240777000,5,2020,
2020-07-01,2883,Taiwan,29277536000,6,2020,
2020-08-01,2883,Taiwan,27131383000,7,2020,
2020-09-01,2883,Taiwan,23615307000,8,2020,
2020-10-01,2883,Taiwan,17275915000,9,2020,
2020-11-01,2883,Taiwan,10073827000,10,2020,
2020-12-01,2883,Taiwan,21819694000,11,2020,
2021-01-01,2883,Taiwan,22016902000,12,2020,
2021-02-01,2883,Taiwan,14532675000,1,2021,
2021-03-01,2883,Taiwan,16601834000,2,2021,
2021-04-01,2883,Taiwan,22192000000,3,2021,
2021-05-01,2883,Taiwan,13750281000,4,2021,
2021-06-01,2883,Taiwan,12467455000,5,2021,
2021-07-01,2883,Taiwan,19564377000,6,2021,
2021-08-01,2883,Taiwan,11303772000,7,2021,
2021-09-01,2883,Taiwan,19663864000,8,2021,
2021-10-01,2883,Taiwan,18495805000,9,2021,
2021-11-01,2883,Taiwan,8725698000,10,2021,
2021-12-01,2883,Taiwan,16039129000,11,2021,
2022-01-01,2883,Taiwan,19697004000,12,2021,
2022-02-01,2883,Taiwan,13719631000,1,2022,
2022-03-01,2883,Taiwan,12208930000,2,2022,
2022-04-01,2883,Taiwan,15874987000,3,2022,
2022-05-01,2883,Taiwan,9624164000,4,2022,
2022-06-01,2883,Taiwan,8956162000,5,2022,
2022-07-01,2883,Taiwan,14175966000,6,2022,
2022-08-01,2883,Taiwan,7869616000,7,2022,
2022-09-01,2883,Taiwan,9848079000,8,2022,
