date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2015-01-01,2603,Taiwan,12819130000,12,2014,
2015-02-01,2603,Taiwan,11504684000,1,2015,
2015-03-01,2603,Taiwan,11641652000,2,2015,
2015-04-01,2603,Taiwan,12140769000,3,2015,
2015-05-01,2603,Taiwan,11240557000,4,2015,
2015-06-01,2603,Taiwan,12001890000,5,2015,
2015-07-01,2603,Taiwan,11619364000,6,2015,
2015-08-01,2603,Taiwan,10987841000,7,2015,
2015-09-01,2603,Taiwan,11423004000,8,2015,
2015-10-01,2603,Taiwan,10663419000,9,2015,
2015-11-01,2603,Taiwan,10360173000,10,2015,
2015-12-01,2603,Taiwan,11000627000,11,2015,
2016-01-01,2603,Taiwan,9306768000,12,2015,
2016-02-01,2603,Taiwan,10106079000,1,2016,
2016-03-01,2603,Taiwan,9749684000,2,2016,
2016-04-01,2603,Taiwan,8713744000,3,2016,
2016-05-01,2603,Taiwan,8428519000,4,2016,
2016-06-01,2603,Taiwan,11151147000,5,2016,
2016-07-01,2603,Taiwan,10187215000,6,2016,
2016-08-01,2603,Taiwan,10571724000,7,2016,
2016-09-01,2603,Taiwan,10146401000,8,2016,
2016-10-01,2603,Taiwan,11217865000,9,2016,
2016-11-01,2603,Taiwan,10735881000,10,2016,
2016-12-01,2603,Taiwan,12129072000,11,2016,
2017-01-01,2603,Taiwan,11353512000,12,2016,
2017-02-01,2603,Taiwan,12713311000,1,2017,
2017-03-01,2603,Taiwan,10275122000,2,2017,
2017-04-01,2603,Taiwan,11546538000,3,2017,
2017-05-01,2603,Taiwan,10818008000,4,2017,
2017-06-01,2603,Taiwan,13534968000,5,2017,
2017-07-01,2603,Taiwan,12654986000,6,2017,
2017-08-01,2603,Taiwan,14313922000,7,2017,
2017-09-01,2603,Taiwan,13763911000,8,2017,
2017-10-01,2603,Taiwan,13447405000,9,2017,
2017-11-01,2603,Taiwan,12425499000,10,2017,
2017-12-01,2603,Taiwan,12593533000,11,2017,
2018-01-01,2603,Taiwan,12367770000,12,2017,
2018-02-01,2603,Taiwan,13038444000,1,2018,
2018-03-01,2603,Taiwan,12447767000,2,2018,
2018-04-01,2603,Taiwan,11283332000,3,2018,
2018-05-01,2603,Taiwan,12535774000,4,2018,
2018-06-01,2603,Taiwan,12831337000,5,2018,
